dns_domain_name,dns_top_level_domain,dns_second_level_domain,dns_domain_name_length,dns_subdomain_name_length,numerical_percentage,character_entropy,max_continuous_numeric_len,max_continuous_alphabet_len,max_continuous_consonants_len,max_continuous_same_alphabet_len,vowels_consonant_ratio,conv_freq_vowels_consonants,label
000011-wmdwqtlugg2ynjemffxum5xdnmywwgcla4hgh7cx5qngtimuiq.t.lab-c2.local.,local,lab-c2,73,59,0.1643835616438356,4.636971867971917,6,11,10,4,0.2222222222222222,0.25,malicious
000012-7imrekrzm5iqx2kxhtyvlvxy3bf5xvdjvy6cgpklueeumpeyrp.t.lab-c2.local.,local,lab-c2,73,59,0.1780821917808219,4.790660648093475,6,15,10,4,0.2558139534883721,0.20833333333333334,malicious
000013-uxasq7mjqpxvvmzcapkshkct57crn64cnxdl5w2jdvf4pkez6j.t.lab-c2.local.,local,lab-c2,73,59,0.2191780821917808,4.857164113467082,6,18,10,4,0.1590909090909091,0.18055555555555555,malicious
000014-danzaf3vlrdmp6kpd5arana55lp25e3vnn7x4tva72kenqlaqg.t.lab-c2.local.,local,lab-c2,73,59,0.2602739726027397,4.564231538326613,6,8,6,4,0.3333333333333333,0.3333333333333333,malicious
000015-vqiwnaghyz3hgmz6l2rfhpfwxfqyjp67zk2q7i6hjbhrdb3u65.t.lab-c2.local.,local,lab-c2,73,59,0.2465753424657534,4.872852428915392,6,12,12,4,0.16666666666666666,0.19444444444444445,malicious
000016-6owhtytqojwbk7sigzs4k7h4ywtqku2q7bgryqxqc5lqo2t7sg.t.lab-c2.local.,local,lab-c2,73,59,0.2328767123287671,4.612310647974928,6,12,8,4,0.19047619047619047,0.20833333333333334,malicious
000017-uuxdhib5xflxbph34oaayhzolgqbxm5rmglb2pemt7ra5plpc2.t.lab-c2.local.,local,lab-c2,73,59,0.2054794520547945,4.609001402492927,6,13,7,4,0.3,0.2361111111111111,malicious
000018-pu6xon3f245u37td23l2xqfpuuu2bbpb4tcqtkbz4apgfisbyn.t.lab-c2.local.,local,lab-c2,73,59,0.273972602739726,4.648680812797581,6,9,7,4,0.3055555555555556,0.25,malicious
000019-sxmqapbxac3kotq2br65excnqc7pchep6eikc3cggb5jdagw6n.t.lab-c2.local.,local,lab-c2,73,59,0.2191780821917808,4.698127942584386,6,10,5,4,0.275,0.2777777777777778,malicious
000020-4hz2f4b6io6xlemxmqyi55xb63u4kd47wmhnmqyebidhmjtb3d.t.lab-c2.local.,local,lab-c2,73,59,0.273972602739726,4.719163648793835,6,16,7,4,0.2702702702702703,0.25,malicious
000021-j5gr5uhltzs6g732dy35zfhvjztxxxy7ffcgjaoehg4ljx6aaf.t.lab-c2.local.,local,lab-c2,73,59,0.2465753424657534,4.65902173748475,6,11,11,4,0.225,0.16666666666666666,malicious
000022-dotqsx6swheyuojchpcavvdxhxqij362eywgvwl3op42mc6m5g.t.lab-c2.local.,local,lab-c2,73,59,0.2191780821917808,4.713816258032695,6,22,7,4,0.275,0.2777777777777778,malicious
000023-famlntlbrcbyyboj6zk4qsxhzsjvl5gujam237mibmx2t2inoy.t.lab-c2.local.,local,lab-c2,73,59,0.2054794520547945,4.703475333345525,6,16,12,4,0.23809523809523808,0.2777777777777778,malicious
000024-jairou2a6llej4ih3m5hnpy6c3enlk4jwvnif232tmkfp2udkb.t.lab-c2.local.,local,lab-c2,73,59,0.2602739726027397,4.678814113348535,6,6,5,4,0.37142857142857144,0.2777777777777778,malicious
000025-bvpb2fjdxxrddsvuakkmtkq7a5d26d76ubtr7kq3fgil7zg4to.t.lab-c2.local.,local,lab-c2,73,59,0.2465753424657534,4.715719894846636,6,18,10,4,0.225,0.2222222222222222,malicious
000026-dglncaacjsoudozvju5xpfzr3pr4tnp2r6urn6wjlwdqvyfocu.t.lab-c2.local.,local,lab-c2,73,59,0.1780821917808219,4.659021737484752,6,18,9,4,0.2857142857142857,0.2777777777777778,malicious
000027-a3smjjhibgst3bsq2w7ey46z5pyjequ5sszvvgtj62ztexky62.t.lab-c2.local.,local,lab-c2,73,59,0.2602739726027397,4.75826985389347,6,10,8,4,0.23076923076923078,0.2361111111111111,malicious
000028-mzdwshgrnoqpiinjuyoxpcdfegnxo5m5onmuy7i5tv3kbqfgcp.t.lab-c2.local.,local,lab-c2,73,59,0.1643835616438356,4.900249689189365,6,29,9,4,0.30952380952380953,0.3333333333333333,malicious
000029-cppxykijeaogmqe2tpo2inbctcakv7ynbbyke6a7oanwl723iv.t.lab-c2.local.,local,lab-c2,73,59,0.2054794520547945,4.53546625791415,6,15,6,4,0.4444444444444444,0.2777777777777778,malicious
000030-aknuazn3mq5tmekrmpwlaynobt4qjpdhnlnrzyhke7xhsoselk.t.lab-c2.local.,local,lab-c2,73,59,0.1506849315068493,4.681425463832692,6,15,13,4,0.2727272727272727,0.2916666666666667,malicious
000031-fnwqttcyhtrjx4i3oslhrhyxumywfxy3uhy2qrwlrxqoqqkrp3.t.lab-c2.local.,local,lab-c2,73,59,0.1643835616438356,4.56375299169868,6,15,13,4,0.1702127659574468,0.19444444444444445,malicious
000032-nghjcz4jg3fsx4q7f2muin4hsnmf5vmkbsad2ycjfonnijcevz.t.lab-c2.local.,local,lab-c2,73,59,0.2054794520547945,4.751554442993839,6,13,6,4,0.20930232558139536,0.2222222222222222,malicious
000033-ccdsle2vw2z5p7k7sdygeodrc3ca7227lgf3xtcwyxkgumojh3.t.lab-c2.local.,local,lab-c2,73,59,0.2602739726027397,4.635030642628408,6,13,8,4,0.23076923076923078,0.2222222222222222,malicious
000034-x3lc6vtfobbcxxpg6xdko5qaim4xzevjq2cscqb7rm6kafc37b.t.lab-c2.local.,local,lab-c2,73,59,0.2328767123287671,4.65708051214124,6,11,7,4,0.21951219512195122,0.2222222222222222,malicious
000035-5livwd45lzpyge3pl64imdk7macrpfe3jer4zbphcr3t6iwwnt.t.lab-c2.local.,local,lab-c2,73,59,0.2465753424657534,4.743949558583651,6,7,6,4,0.2564102564102564,0.2777777777777778,malicious
000036-ieqkeq4vq6wytqqldjitrm3ve74yfyhfrhvfi7ogvpb2qnhyfl.t.lab-c2.local.,local,lab-c2,73,59,0.1917808219178082,4.708468867271556,6,12,9,4,0.23255813953488372,0.20833333333333334,malicious
000037-3vvupfuun7jhhhvsimkgfwxoyxf7uczqo6x6cz3mlfta5wh2av.t.lab-c2.local.,local,lab-c2,73,59,0.2054794520547945,4.751200586158731,6,17,6,4,0.3,0.3055555555555556,malicious
000038-vyhgs7cbmbm7fedsbswb5f7656e5n5lfkdop3qtdhkbaupi2e4.t.lab-c2.local.,local,lab-c2,73,59,0.2602739726027397,4.809085003818767,6,10,6,4,0.2631578947368421,0.2222222222222222,malicious
000039-ytofi357k3lyingmcgfhi74hcjxef563oatg2jnbiarvhlfvxg.t.lab-c2.local.,local,lab-c2,73,59,0.2328767123287671,4.684697120785122,6,13,8,4,0.3157894736842105,0.2777777777777778,malicious
000040-qynfwf6lijneeg3ad2c5x4ji4l5fvh4nggabdm6yerdoxlpapt.t.lab-c2.local.,local,lab-c2,73,59,0.2191780821917808,4.720531668932326,6,11,6,4,0.3076923076923077,0.3055555555555556,malicious
000041-p7wt62g2t6zwzwj5pinnzo7orb2pso2hs5qgh7vhf233763y7i.t.lab-c2.local.,local,lab-c2,73,59,0.3424657534246575,4.721899689070818,6,6,5,4,0.23529411764705882,0.19444444444444445,malicious
000042-dq5cuylomn3mbitpt3rsivu5xdkczu6ouevhuqug4euscbo4rm.t.lab-c2.local.,local,lab-c2,73,59,0.1917808219178082,4.733924902202018,6,9,5,4,0.4722222222222222,0.3611111111111111,malicious
000043-ruogwlaygjdmuou5nfriljowit3u46dyovptcig5wq4ibtu2as.t.lab-c2.local.,local,lab-c2,73,59,0.1917808219178082,4.657653717346259,6,15,5,4,0.5142857142857142,0.3888888888888889,malicious
000044-fcveydesz2m7xvx346du3qdt5azyba4nb5mxmezeo5rm5ctsab.t.lab-c2.local.,local,lab-c2,73,59,0.2465753424657534,4.63661801113681,6,9,3,4,0.32432432432432434,0.3055555555555556,malicious
000045-r7djirxqk7fn2f53qt2i6gfotstpqrgsl7tbihrygpeioxn7wp.t.lab-c2.local.,local,lab-c2,73,59,0.2191780821917808,4.763263387819501,6,13,9,4,0.24390243902439024,0.2222222222222222,malicious
000046-qzeow5qlwrtzjeyzuev7fwjzlgia7m4znf45obh254o4iu2yhz.t.lab-c2.local.,local,lab-c2,73,59,0.2465753424657534,4.676078073071553,6,13,7,4,0.4,0.25,malicious
000047-ivcnn5lvs2ikw73txekbdb3hliiocsi43fzufuqdi4mg3cua.t.lab-c2.local.,local,lab-c2,71,57,0.22535211267605634,4.688499148210957,6,8,4,4,0.4411764705882353,0.32857142857142857,malicious
000048-3z7cthupgu2mm2x6m5pdpyueafnx4zhesuk75hhttcdejqnrt5.t.lab-c2.local.,local,lab-c2,73,59,0.2328767123287671,4.83511424395425,6,12,6,4,0.28205128205128205,0.25,malicious
000049-6opvu4qcoewksduhh3feske4jinshhqbv4yghnu4767v2ctesq.t.lab-c2.local.,local,lab-c2,73,59,0.2328767123287671,4.751554442993839,6,11,7,4,0.35135135135135137,0.3194444444444444,malicious
000050-vruvtvdatkrw6qpgkqadl56l73c5b5xaxo2jjj3fmvqk6cjcjg.t.lab-c2.local.,local,lab-c2,73,59,0.2328767123287671,4.558759457772647,6,12,5,4,0.19047619047619047,0.2222222222222222,malicious
000051-tnbm7u2vi44ebrgiywucj4bieqm2s7mtrcah6lwbbe3bun4cjm.t.lab-c2.local.,local,lab-c2,73,59,0.2328767123287671,4.658448532279731,6,10,4,4,0.35135135135135137,0.3055555555555556,malicious
000052-4255nf3ep7ekdseojgx6r2523idsz3bln5lrqxfc4wrk3f4c.t.lab-c2.local.,local,lab-c2,71,57,0.323943661971831,4.687092592293917,6,9,6,4,0.23529411764705882,0.2,malicious
000053-z5kcw2gbw2j5hh7aujgb76cqr2xs2ytidhm6dut2dyizqs7zb6.t.lab-c2.local.,local,lab-c2,73,59,0.273972602739726,4.706211373622507,6,6,3,4,0.20512820512820512,0.19444444444444445,malicious
000054-2glb53bbcpdk2nnrhyu3g6gyluxtcpclfaxgzfcvrgwgfrnye2.t.lab-c2.local.,local,lab-c2,73,59,0.1917808219178082,4.596622332526618,6,27,14,4,0.15217391304347827,0.19444444444444445,malicious
000055-anwupn2r3emjxbzciduignul37qdgpjq4s2cbgls7bmwunxzyt.t.lab-c2.local.,local,lab-c2,73,59,0.1917808219178082,4.766888901607041,6,15,6,4,0.2619047619047619,0.2638888888888889,malicious
000056-4k3wdm5omrtefmtuy6n5y5fmx6ujhpuu5tjzln5jlnc62bo3up.t.lab-c2.local.,local,lab-c2,73,59,0.2602739726027397,4.631624477210778,6,10,5,4,0.2972972972972973,0.25,malicious
000057-puo7qfsxljehl7ryol6vmz435n6al5dtte4ak2zkjwq5lddyvh.t.lab-c2.local.,local,lab-c2,73,59,0.2465753424657534,4.805995106706675,6,9,6,4,0.2564102564102564,0.2222222222222222,malicious
000058-hxrlyuypljzoaqx7vjt3m7hozyuc3dfjdpg2x2yxrvjszu27ao.t.lab-c2.local.,local,lab-c2,73,59,0.2054794520547945,4.674356196097953,6,15,7,4,0.2682926829268293,0.2222222222222222,malicious
000059-is7sifyw3vchxgkqppf6yefpvqmbdburui2gpdziwqenopbkux.t.lab-c2.local.,local,lab-c2,73,59,0.1506849315068493,4.910590613876535,6,15,10,4,0.3023255813953488,0.3194444444444444,malicious
000060-uou5f4hgeg5ckfbvua2gvp6vw46hl7zmflwwq3rhbnllyp77tc.t.lab-c2.local.,local,lab-c2,73,59,0.2465753424657534,4.699276614352966,6,8,8,4,0.225,0.1527777777777778,malicious
000061-de3p36pfmzoa4or55hnqp437a4oyi5q7tjzb225ujtr5kyh5u6.t.lab-c2.local.,local,lab-c2,73,59,0.3424657534246575,4.781687743544794,6,6,4,4,0.4,0.25,malicious
000062-m7675pxgfpjhs5ojmjk2g67bmxy3j2kp636vchc77ec4nh6apq.t.lab-c2.local.,local,lab-c2,73,59,0.3287671232876712,4.631624477210779,6,8,8,4,0.16216216216216217,0.16666666666666666,malicious
000063-i5a746fohv4blacuxfy7bcyv5q7mxnkj45x3wg4uhsyrgckiyh.t.lab-c2.local.,local,lab-c2,73,59,0.2602739726027397,4.773604312506674,6,11,7,4,0.2631578947368421,0.2361111111111111,malicious
000064-ecihlngghr6poangf3tlemiddggeriynvthwacjru64nnvpvxl.t.lab-c2.local.,local,lab-c2,73,59,0.1506849315068493,4.62799896342324,6,23,7,4,0.3023255813953488,0.3194444444444444,malicious
000065-n4nr5q2hky4abzcvsogr6te4ehsesujxy6rxx2ckiblw6wqcpf.t.lab-c2.local.,local,lab-c2,73,59,0.2191780821917808,4.797376058993105,6,9,5,4,0.24390243902439024,0.25,malicious
000066-p2j7eki54pujq3o4vfdy4pm63u7357le65vcrk3zb2hgcc2bz2.t.lab-c2.local.,local,lab-c2,73,59,0.3561643835616438,4.7515544429938394,6,5,4,4,0.28125,0.25,malicious
000067-2ozahtkizj3zgkmkpfeso2hgj3hnrufml5l6h3frzk6dnis6.t.lab-c2.local.,local,lab-c2,71,57,0.22535211267605634,4.693633345064481,6,10,7,4,0.2564102564102564,0.2714285714285714,malicious
000068-jh5snifxpy5yxvgzbu3l24chbf6zxrqaim6cm7dke6qjnhdumv.t.lab-c2.local.,local,lab-c2,73,59,0.2191780821917808,4.960037743663342,6,8,6,4,0.21428571428571427,0.2222222222222222,malicious
000069-nr5qf3jv6ugha6u4neakck7dtxycrtb62nkr2t5i5i3yr5gzky.t.lab-c2.local.,local,lab-c2,73,59,0.273972602739726,4.778597846432703,6,8,8,4,0.2702702702702703,0.19444444444444445,malicious
000070-7vlzzpnwkbsvzutlun6j5ylsfue54yox7u6366d336fha26b2c.t.lab-c2.local.,local,lab-c2,73,59,0.3150684931506849,4.6841615041096745,6,17,12,4,0.29411764705882354,0.25,malicious
000071-aobldg467kbaa6cvwnkveisiybvneius7jn2lwvddkm3nbed4y.t.lab-c2.local.,local,lab-c2,73,59,0.2054794520547945,4.619915532385116,6,18,7,4,0.3684210526315789,0.2361111111111111,malicious
000072-cu2zsg3t4g4esj2td5cutttkcfdjjxftw25h5l2w6rukfiz3ol.t.lab-c2.local.,local,lab-c2,73,59,0.2602739726027397,4.609001402492925,6,15,13,4,0.23076923076923078,0.25,malicious
000073-pcfn6wpwub54jpaisenoexrmd3davxcimzpttxvg3657kfji2f.t.lab-c2.local.,local,lab-c2,73,59,0.2191780821917808,4.867505038154252,6,14,8,4,0.3076923076923077,0.2777777777777778,malicious
000074-edltesglpol4hl7hswrod44tq4qo4bigijpnfcfzhwkcxxasyr.t.lab-c2.local.,local,lab-c2,73,59,0.1780821917808219,4.653101141518592,6,21,13,4,0.2558139534883721,0.2916666666666667,malicious
000075-bnx3elqdcvahgqhvu3w67eezdyjkfhlf3uyijfcjgn5xywrhhk.t.lab-c2.local.,local,lab-c2,73,59,0.1780821917808219,4.796008038854614,6,13,9,4,0.22727272727272727,0.25,malicious
000076-s4u7sp5dnecjg5goxdz6jxzz7sz5psdx4e7gw6i5zk2q7vht3p.t.lab-c2.local.,local,lab-c2,73,59,0.2876712328767123,4.75826985389347,6,6,4,4,0.21052631578947367,0.2222222222222222,malicious
000077-5emrta66m2tlvlsule7lhk6hpcsgxtwcjphfwztgquynng5y.t.lab-c2.local.,local,lab-c2,71,57,0.19718309859154928,4.7267110288052825,6,23,18,4,0.18604651162790697,0.21428571428571427,malicious
000078-qehgzggiavvswxcvv4qf2kjguxhzh5ptjtcufyrevlarkaeus4.t.lab-c2.local.,local,lab-c2,73,59,0.1506849315068493,4.76189536768101,6,19,8,4,0.3023255813953488,0.2777777777777778,malicious
000079-uiam3uj2mz3aosi6h4xrlofe4vdawhmrfgnd2e2poahiigzshq.t.lab-c2.local.,local,lab-c2,73,59,0.2054794520547945,4.816336031393847,6,11,8,4,0.5294117647058824,0.3472222222222222,malicious
000080-weice27argdsxokxaeqjlp22pyqpwefbyvo5ayjnq7nux2ki2k.t.lab-c2.local.,local,lab-c2,73,59,0.2054794520547945,4.682793483971183,6,15,5,4,0.40540540540540543,0.3055555555555556,malicious
000081-lely2zkfcfcvrddfcptmbisqmd2jbl46iol4jkso4rgohw3mjc.t.lab-c2.local.,local,lab-c2,73,59,0.1917808219178082,4.731667408552971,6,21,16,4,0.20454545454545456,0.2222222222222222,malicious
000082-fsn4gguwdkiz5xmfxv33kghl3yoasbsqsvuo2kxh45wj5dmm7h.t.lab-c2.local.,local,lab-c2,73,59,0.2328767123287671,4.853538599679542,6,11,6,4,0.21951219512195122,0.19444444444444445,malicious
000083-wdf5gyysaphjczrr4o6nnmgs5lbxaecs3dbxutnetimwl6rrlb.t.lab-c2.local.,local,lab-c2,73,59,0.1780821917808219,4.795654182019504,6,12,7,4,0.22727272727272727,0.25,malicious
000084-544dle3k5lrjuklmcsgifkg2f2vtmkvupw6wefnngcx4avtt5c.t.lab-c2.local.,local,lab-c2,73,59,0.2328767123287671,4.71518427817119,6,14,6,4,0.21951219512195122,0.25,malicious
000085-izdxa32zcldz4f6vagpqawircrbnicruodt54p3iwdpwesxsmb.t.lab-c2.local.,local,lab-c2,73,59,0.1917808219178082,4.7515544429938394,6,20,5,4,0.325,0.3194444444444444,malicious
000086-gauujyuc4lpd6xixlisjvwfsayznjt7a3kqysoclvfzss4ywe7.t.lab-c2.local.,local,lab-c2,73,59,0.1780821917808219,4.76189536768101,6,17,7,4,0.3170731707317073,0.3055555555555556,malicious
000087-b5dj5wn2kpepyphsxfyknflb7zm2di46wxhjwvn6tfzlwhc2ba.t.lab-c2.local.,local,lab-c2,73,59,0.2191780821917808,4.790660648093475,6,16,13,4,0.13333333333333333,0.16666666666666666,malicious
000088-dutu432gz4aodod533iapraaw32mmagxumaabq6la7iutffp74.t.lab-c2.local.,local,lab-c2,73,59,0.273972602739726,4.549432696388861,6,11,4,4,0.6785714285714286,0.3611111111111111,malicious
000089-g3vp3y76gajylldtffm4x5vg3hee2ai2ajluxto4pavmttd4et.t.lab-c2.local.,local,lab-c2,73,59,0.2465753424657534,4.668473188661364,6,11,9,4,0.3611111111111111,0.25,malicious
000090-sc37vrzuvfa327cc6mnuflmmjg4lajshx6425schx5tgke665x.t.lab-c2.local.,local,lab-c2,73,59,0.3013698630136986,4.703475333345525,6,9,6,4,0.21621621621621623,0.2222222222222222,malicious
000091-fdhgg4ccorq67qqe7qvkmwzdhaiysgw3zucwycsyvnejui22qw.t.lab-c2.local.,local,lab-c2,73,59,0.1917808219178082,4.862511504228221,6,14,8,4,0.2619047619047619,0.25,malicious
000092-t5qobgca3s5gi2lnribmmeox6h4ec7mszh5e5pelgkakklfd7h.t.lab-c2.local.,local,lab-c2,73,59,0.2328767123287671,4.72689322299685,6,11,5,4,0.35135135135135137,0.3333333333333333,malicious
000093-h7w24shqf7bipilpjvyblgpq6alc4rp6rgr4tfypexkfelgbha.t.lab-c2.local.,local,lab-c2,73,59,0.2054794520547945,4.685845792553705,6,14,10,4,0.20930232558139536,0.25,malicious
000094-j42qanckadghkafsv2e3vihi6n2o3uvlcqrxtb7qb2sfbvtqx4.t.lab-c2.local.,local,lab-c2,73,59,0.2328767123287671,4.700385436233434,6,14,8,4,0.28205128205128205,0.2777777777777778,malicious
000095-tr6xfn3f6eceyemna6nb2gyppdquhrlragq4beyzxahdoq6rdx.t.lab-c2.local.,local,lab-c2,73,59,0.1917808219178082,4.698127942584385,6,14,6,4,0.2926829268292683,0.3333333333333333,malicious
000096-iw6xsdbrklkpbrtf6xksgl7i2yqfp4rbvoe6wntyiandh5cylw.t.lab-c2.local.,local,lab-c2,73,59,0.1917808219178082,4.771346818857625,6,13,13,4,0.20454545454545456,0.18055555555555555,malicious
000097-hsxwwq32nuknmscmefds7zxl6aazsjtnz3jdnd2amiao5quukt.t.lab-c2.local.,local,lab-c2,73,59,0.1917808219178082,4.72689322299685,6,12,6,4,0.325,0.25,malicious
000098-f6e4um5qiguvxkjqmys3koulnyocuzui5acbfbhy5vncvxsmyn.t.lab-c2.local.,local,lab-c2,73,59,0.1780821917808219,4.785667114167444,6,12,9,4,0.35,0.2777777777777778,malicious
000099-iozt5bzl5v5r642xecrfqtcix7hcy6impaoeem3sklestpwi4t.t.lab-c2.local.,local,lab-c2,73,59,0.2328767123287671,4.750186422855348,6,10,6,4,0.3888888888888889,0.2638888888888889,malicious
000100-zwsuxujhk7xwns4aeazpilcscj7fbw25idzrqxuowkkarfimbn.t.lab-c2.local.,local,lab-c2,73,59,0.1643835616438356,4.75826985389347,6,18,5,3,0.34146341463414637,0.3055555555555556,malicious
000101-ctir23vdz2hgubx435jtmbvng2moffh2o6qpzb7462wqwk5occ.t.lab-c2.local.,local,lab-c2,73,59,0.2876712328767123,4.838739757741787,6,7,7,3,0.21052631578947367,0.2222222222222222,malicious
000102-77k7hd7lyal33f57jdeuvb7w63tinvynxpkc4yqpmhku6jkyzq.t.lab-c2.local.,local,lab-c2,73,59,0.273972602739726,4.828398833054617,6,10,8,3,0.20512820512820512,0.19444444444444445,malicious
000103-gpabncmcgx7nqqeexxp7b7nbbkph3qyjzzswowxygekrl7ymia.t.lab-c2.local.,local,lab-c2,73,59,0.1643835616438356,4.681071606997584,6,16,7,3,0.2222222222222222,0.2222222222222222,malicious
000104-osq5ksyyw3zwosxefvfeghbezxr3iftecz7sk7i4jxcftsfxlq.t.lab-c2.local.,local,lab-c2,73,59,0.1780821917808219,4.717441771820235,6,17,10,3,0.2558139534883721,0.2916666666666667,malicious
000105-rfxkqlk5mmc427bjgv6n7ia6bkf5yr4qwgkvgksdtrmr6f2wjh.t.lab-c2.local.,local,lab-c2,73,59,0.2465753424657534,4.787035134305935,6,13,13,3,0.11363636363636363,0.1111111111111111,malicious
000106-eyzhacfksjtvyxvby3tvvdlwh6qjtr2hdbgwq5onms6jqu2mci.t.lab-c2.local.,local,lab-c2,73,59,0.1780821917808219,4.846823188779911,6,17,12,3,0.17391304347826086,0.20833333333333334,malicious
000107-zvubtxle5jygdq2ogc6bn44y6ggon5tu6rgkcevfif62qi4dbg.t.lab-c2.local.,local,lab-c2,73,59,0.2465753424657534,4.730518736784388,6,9,5,3,0.2894736842105263,0.3055555555555556,malicious
000108-z2uftjuss5efjf25kewresei6c5itvowyvx5fcjwckkwxab4vg.t.lab-c2.local.,local,lab-c2,73,59,0.2054794520547945,4.687787017897215,6,11,9,3,0.3333333333333333,0.3333333333333333,malicious
000109-o3y4u5rud3hzmtfvhek4vblsxdhif2kwn62sswrfkovyun46ie.t.lab-c2.local.,local,lab-c2,73,59,0.2328767123287671,4.891276784640684,6,11,7,3,0.3157894736842105,0.2916666666666667,malicious
000110-wezcegrauh4mwzs3h6ewyxueshq6ikfzbfl3fkf6rda3wx4hko.t.lab-c2.local.,local,lab-c2,73,59,0.2054794520547945,4.740859661471561,6,10,6,3,0.3333333333333333,0.3055555555555556,malicious
000111-2iaecaogsc2kqajxjxdnkuxhrnztwod4weoeiqly4ejuxmpvhh.t.lab-c2.local.,local,lab-c2,73,59,0.1506849315068493,4.773604312506674,6,20,7,3,0.4358974358974359,0.2916666666666667,malicious
000112-rzi6xq3kbdx4djtcp7xrdughfyp76zlsvgtdbu3u2ed6wgpdio.t.lab-c2.local.,local,lab-c2,73,59,0.2191780821917808,4.860254010579174,6,9,8,3,0.24390243902439024,0.19444444444444445,malicious
000113-gliy3uphtf75mhegf5o2rshzmerx5pcadxl2jy2mek26gs7xlc.t.lab-c2.local.,local,lab-c2,73,59,0.2465753424657534,4.776694209618764,6,8,5,3,0.2564102564102564,0.2777777777777778,malicious
000114-2lyrchbdfkxi6qy5ek6vrrdekbueze4hytj2vmpcodsgf26j.t.lab-c2.local.,local,lab-c2,71,57,0.2112676056338028,4.835884971404059,6,11,10,3,0.25,0.2571428571428571,malicious
000115-ksocbwqo4ki3jzbz45dtvd6qpfrugi2wiqqd5cabrggbfdvv3u.t.lab-c2.local.,local,lab-c2,73,59,0.2054794520547945,4.742581538445161,6,11,9,3,0.2682926829268293,0.3055555555555556,malicious
000116-gkcittnfz3qrzi2qll7tmggmh56lvqgkif2nbdtb2hyxie3isx.t.lab-c2.local.,local,lab-c2,73,59,0.2054794520547945,4.741213518306669,6,9,6,3,0.20930232558139536,0.19444444444444445,malicious
000117-ajyacfmp74ohhhai2wz3jxj234z4yr2oud3w3a564hofxrqgju.t.lab-c2.local.,local,lab-c2,73,59,0.2876712328767123,4.740859661471561,6,9,6,3,0.3939393939393939,0.2916666666666667,malicious
000118-lbxmgt6xtmukvdbhi5yevgtxeq42mnbwoc4jstvdttp6m5vhzk.t.lab-c2.local.,local,lab-c2,73,59,0.1917808219178082,4.821110216949968,6,10,8,3,0.17777777777777778,0.2222222222222222,malicious
000119-xcr7krnzw34ig6h7epyurvvn6h77xkknuydb7iwypyu426ha6f.t.lab-c2.local.,local,lab-c2,73,59,0.273972602739726,4.841829654853878,6,8,5,3,0.2702702702702703,0.2777777777777778,malicious
