dns_domain_name,dns_top_level_domain,dns_second_level_domain,dns_domain_name_length,dns_subdomain_name_length,numerical_percentage,character_entropy,max_continuous_numeric_len,max_continuous_alphabet_len,max_continuous_consonants_len,max_continuous_same_alphabet_len,vowels_consonant_ratio,conv_freq_vowels_consonants,label
zdqliqaqlodo4dv1ebx8bjezqxyeka.lab-c2.local.,local,lab-c2,44,30,0.09090909090909091,4.1552480280633395,1,12,4,1,0.44,0.5116279069767442,malicious
gkq3yaqplqiufmwzfb3zxlrpdl3agn.lab-c2.local.,local,lab-c2,44,30,0.09090909090909091,4.3281944024823575,1,14,7,1,0.2413793103448276,0.27906976744186046,malicious
tkypvk1emiraalcmoumkjmbwnjckua.lab-c2.local.,local,lab-c2,44,30,0.045454545454545456,4.178419619169109,1,23,10,2,0.4074074074074074,0.37209302325581395,malicious
asck7wldrmthpd0d2hcbeyyb1cy.lab-c2.local.,local,lab-c2,41,27,0.12195121951219512,4.201842785465543,1,9,9,2,0.18518518518518517,0.225,malicious
xaka9vt0hdw9t8qm238xhqbeesm4qo.lab-c2.local.,local,lab-c2,44,30,0.20454545454545456,4.453416561671606,3,8,4,2,0.34782608695652173,0.32558139534883723,malicious
uwqbpcs19zbosnas4hn5qg4aknkvr0.lab-c2.local.,local,lab-c2,44,30,0.1590909090909091,4.447401504705915,2,7,6,1,0.2692307692307692,0.3023255813953488,malicious
n386rcreclzqavay3c6qva6jyto6tg.lab-c2.local.,local,lab-c2,44,30,0.18181818181818182,4.1418368811137265,3,12,4,1,0.3333333333333333,0.37209302325581395,malicious
r9tw2sizdagqd5oyavfeve2apixhdh.lab-c2.local.,local,lab-c2,44,30,0.11363636363636363,4.490586380385235,1,8,4,1,0.4583333333333333,0.46511627906976744,malicious
g9kwvchlgxdzafmgqm77k6js8hnb1a.lab-c2.local.,local,lab-c2,44,30,0.1590909090909091,4.544325652580697,2,16,10,2,0.17857142857142858,0.23255813953488372,malicious
siaj8oocrdpl1bfk1mcxnawv38ybap.lab-c2.local.,local,lab-c2,44,30,0.13636363636363635,4.37137927816168,2,7,5,2,0.36,0.32558139534883723,malicious
was0wxdsbabz6fsxndklqqsvmsndta.lab-c2.local.,local,lab-c2,44,30,0.06818181818181818,4.19843290374266,1,17,16,2,0.1935483870967742,0.27906976744186046,malicious
scooyuwjlljzek02f0lkypv1uh0.lab-c2.local.,local,lab-c2,41,27,0.14634146341463414,4.222690418935625,2,14,6,2,0.34782608695652173,0.35,malicious
7pfbr86ht01b9uxfftlflnvzbotnuv.lab-c2.local.,local,lab-c2,44,30,0.1590909090909091,4.343081266847212,2,17,11,2,0.2222222222222222,0.27906976744186046,malicious
xxb3lwrkoxfxbdnk11aeptfil70xhl.lab-c2.local.,local,lab-c2,44,30,0.13636363636363635,4.291611664426976,2,12,7,2,0.25925925925925924,0.27906976744186046,malicious
tajvzxltwc4onvz8qx4uksxnexsc.lab-c2.local.,local,lab-c2,42,28,0.09523809523809523,4.261132303628119,1,10,8,1,0.25925925925925924,0.34146341463414637,malicious
1m5tkrpzwbnzbxf8rbxncg9nsfw.lab-c2.local.,local,lab-c2,41,27,0.12195121951219512,4.4058556629435985,1,12,12,1,0.10344827586206896,0.15,malicious
atwneiompsaerccfhmab8fny2a8eya.lab-c2.local.,local,lab-c2,44,30,0.09090909090909091,4.143155551344259,1,20,6,2,0.5652173913043478,0.3953488372093023,malicious
bzj95yqidazzyiejc19axkc8nnwkfa.lab-c2.local.,local,lab-c2,44,30,0.13636363636363635,4.371379278161679,2,12,5,2,0.36,0.37209302325581395,malicious
knqstvakko7jttp03bi47rphoxpyah.lab-c2.local.,local,lab-c2,44,30,0.13636363636363635,4.447401504705915,2,10,6,2,0.3076923076923077,0.37209302325581395,malicious
hde3m8er96prnbjoeamwqw3obghsv2.lab-c2.local.,local,lab-c2,44,30,0.1590909090909091,4.49285605016046,2,12,5,1,0.375,0.32558139534883723,malicious
d9qtf527wbg8r5mqpjksgnffbvza7w.lab-c2.local.,local,lab-c2,44,30,0.18181818181818182,4.60092167520963,3,14,13,2,0.14285714285714285,0.18604651162790697,malicious
aagmr2ebjwafh3pchivvbd1wb4yn.lab-c2.local.,local,lab-c2,42,28,0.11904761904761904,4.39531020894716,1,8,4,2,0.32,0.3170731707317073,malicious
dw8txlnfbdnsz5d3irtbop8wbtulqh.lab-c2.local.,local,lab-c2,44,30,0.11363636363636363,4.416833823616225,1,10,10,1,0.20689655172413793,0.27906976744186046,malicious
ebfy1sbudovoabt2tvzvaawh4you.lab-c2.local.,local,lab-c2,42,28,0.09523809523809523,4.157214970851922,1,10,4,2,0.5454545454545454,0.4146341463414634,malicious
mbb9a2uvg8oexscvfa3ou8ddq3ruqk.lab-c2.local.,local,lab-c2,44,30,0.1590909090909091,4.356492413796824,1,8,5,2,0.5,0.32558139534883723,malicious
gx6f8w6dlpivaulegsex7pvt8wfyx9.lab-c2.local.,local,lab-c2,44,30,0.1590909090909091,4.4622883690707695,1,13,4,1,0.32,0.32558139534883723,malicious
aqeaai3pab4pvb6z7sbf4vnlida.lab-c2.local.,local,lab-c2,41,27,0.14634146341463414,4.12812829836036,1,6,3,2,0.55,0.375,malicious
qxgkfz0x7rapcy3tvjjba6q3s0um.lab-c2.local.,local,lab-c2,42,28,0.16666666666666666,4.5764921250051795,1,6,6,2,0.24,0.2926829268292683,malicious
a65rtdulcuy7qy6eswz4rzqdjqhzag.lab-c2.local.,local,lab-c2,44,30,0.13636363636363635,4.436260027531527,2,10,8,1,0.3076923076923077,0.3488372093023256,malicious
st1vbukohbvo2dvsbs6zoqo5bye.lab-c2.local.,local,lab-c2,41,27,0.12195121951219512,4.180995151995462,1,9,5,1,0.391304347826087,0.45,malicious
fbclgjbgqszku0nrrw2riwhincjkox.lab-c2.local.,local,lab-c2,44,30,0.06818181818181818,4.362507470762514,1,13,12,2,0.23333333333333334,0.32558139534883723,malicious
qpkugllrm7814fz6s0njgqeoum2uhs.lab-c2.local.,local,lab-c2,44,30,0.18181818181818182,4.615808539574485,4,9,5,2,0.3333333333333333,0.27906976744186046,malicious
m3qbdiatdbjmttsekjflts9zpvrt8c.lab-c2.local.,local,lab-c2,44,30,0.09090909090909091,4.399677289476145,1,20,8,2,0.2,0.23255813953488372,malicious
uxc732uycy0pxjfkvly8eem6axkd.lab-c2.local.,local,lab-c2,42,28,0.16666666666666666,4.368042422572716,3,8,8,2,0.34782608695652173,0.3170731707317073,malicious
b1qcqnbl4xuswt6xd2bwdts0hes.lab-c2.local.,local,lab-c2,41,27,0.14634146341463414,4.277926089825635,1,6,6,1,0.19230769230769232,0.25,malicious
6o00p0u2wot1oxh5l8ffdzdrnz01or.lab-c2.local.,local,lab-c2,44,30,0.25,4.36023780098729,2,8,8,2,0.38095238095238093,0.3488372093023256,malicious
tblnsjbj8xjlgywenaq4nauqp1akcw.lab-c2.local.,local,lab-c2,44,30,0.09090909090909091,4.300483471826139,1,10,8,1,0.2857142857142857,0.32558139534883723,malicious
0ib6e2qb85d9ep7eulocpnad1zmtoc.lab-c2.local.,local,lab-c2,44,30,0.20454545454545456,4.419103493391449,2,9,3,1,0.55,0.4418604651162791,malicious
n5ba2bzbxyc9wwikp0eysnhujcew9g.lab-c2.local.,local,lab-c2,44,30,0.13636363636363635,4.436260027531528,1,10,6,2,0.3076923076923077,0.37209302325581395,malicious
w5aspbbievbdrcanlzjlwrltww4xl3.lab-c2.local.,local,lab-c2,44,30,0.09090909090909091,4.205766630938885,1,24,11,2,0.2413793103448276,0.27906976744186046,malicious
fb2doyy8yjnpoogwebn0cowqze4jxx.lab-c2.local.,local,lab-c2,44,30,0.11363636363636363,4.33706620988152,1,11,4,2,0.34615384615384615,0.37209302325581395,malicious
nrs7zx3qccju46umbthce3pged8.lab-c2.local.,local,lab-c2,41,27,0.17073170731707318,4.598541870989699,2,7,5,2,0.30434782608695654,0.3,malicious
wq4odajwelwegusjz1y6m8gu0zbjyk.lab-c2.local.,local,lab-c2,44,30,0.13636363636363635,4.481714572986071,1,14,5,1,0.36,0.4186046511627907,malicious
kv2sysscb3ii8o1yfik50jwa1ipm.lab-c2.local.,local,lab-c2,42,28,0.19047619047619047,4.350068910616444,2,6,6,2,0.42857142857142855,0.2926829268292683,malicious
nlum4bajh0ao0kcjg1rigm5zrdm4pa.lab-c2.local.,local,lab-c2,44,30,0.1590909090909091,4.371379278161678,1,5,4,1,0.375,0.37209302325581395,malicious
9tjs0f9qdrdchonp5ojpkxmwnw0.lab-c2.local.,local,lab-c2,41,27,0.14634146341463414,4.503416638553355,1,9,8,1,0.19230769230769232,0.25,malicious
so80i6v0akxc6ght3okwjku2cvrk.lab-c2.local.,local,lab-c2,42,28,0.19047619047619047,4.368042422572716,2,6,4,1,0.36363636363636365,0.34146341463414637,malicious
cbtnfmexxn4lap9z8lbvqv5vz6dlce.lab-c2.local.,local,lab-c2,44,30,0.13636363636363635,4.311037868342279,1,10,6,2,0.21428571428571427,0.27906976744186046,malicious
bpbqmkav56erzzmoklbbgvue3a16bc.lab-c2.local.,local,lab-c2,44,30,0.13636363636363635,4.2089873002588,2,14,6,2,0.36,0.32558139534883723,malicious
fdokrfyx9alypq2cmwepu41go6cqrz.lab-c2.local.,local,lab-c2,44,30,0.13636363636363635,4.498871107126152,2,8,5,1,0.3076923076923077,0.37209302325581395,malicious
z8tcb542z5yg6foudm9gkmlvs7c.lab-c2.local.,local,lab-c2,41,27,0.21951219512195122,4.461091333833609,3,6,6,1,0.21739130434782608,0.2,malicious
hfae8brexy4ybmq4ujiqpxmppdnf.lab-c2.local.,local,lab-c2,42,28,0.09523809523809523,4.44530700585454,1,12,9,2,0.3076923076923077,0.34146341463414637,malicious
dfg5b4fp0yqdreqgiynearjspqbxyl.lab-c2.local.,local,lab-c2,44,30,0.09090909090909091,4.419103493391448,1,21,9,1,0.2413793103448276,0.27906976744186046,malicious
yw0z7rr0ky7xbsjybw0avlikxrpd.lab-c2.local.,local,lab-c2,42,28,0.14285714285714285,4.284476351041124,1,9,7,2,0.18518518518518517,0.24390243902439024,malicious
hvowz9uiamwjgzhozre4nzi412y4.lab-c2.local.,local,lab-c2,42,28,0.16666666666666666,4.397687958235491,3,13,6,1,0.47619047619047616,0.3902439024390244,malicious
omnaiobfe77wk80ebdymfxgd9elqlr.lab-c2.local.,local,lab-c2,44,30,0.13636363636363635,4.427975300790612,2,9,8,2,0.4166666666666667,0.3488372093023256,malicious
5tbo10b3erzvx0sndvgslaq8gcmb.lab-c2.local.,local,lab-c2,42,28,0.16666666666666666,4.433634982148038,2,9,7,1,0.24,0.2926829268292683,malicious
afenwmrgduk12akpivobv4bwc2k.lab-c2.local.,local,lab-c2,41,27,0.12195121951219512,4.320251394545381,2,11,6,1,0.391304347826087,0.425,malicious
ggte8vbdnrpxde0tjamcslu3wt0.lab-c2.local.,local,lab-c2,41,27,0.12195121951219512,4.454636150748477,1,9,8,2,0.28,0.35,malicious
zsy6cakbdcvh4gixmakpztgor6dh3y.lab-c2.local.,local,lab-c2,44,30,0.11363636363636363,4.470573095811685,1,12,6,1,0.25,0.32558139534883723,malicious
9txevyp3qkw0upqdvpoww3pameck5q.lab-c2.local.,local,lab-c2,44,30,0.13636363636363635,4.401946959251369,1,9,5,2,0.3076923076923077,0.37209302325581395,malicious
duajffxdjbz0x5rmwwiclatqgdmkkr.lab-c2.local.,local,lab-c2,44,30,0.06818181818181818,4.40796201621706,1,16,8,2,0.23333333333333334,0.27906976744186046,malicious
mkawg1lob7ltkx8arsskxdz5xku0ql.lab-c2.local.,local,lab-c2,44,30,0.13636363636363635,4.345350936622437,1,8,7,2,0.25925925925925924,0.32558139534883723,malicious
dccnzwb72m5hu3priwssxhfxvvhbnk.lab-c2.local.,local,lab-c2,44,30,0.11363636363636363,4.527169118440618,2,16,13,2,0.16666666666666666,0.23255813953488372,malicious
7njwsrsvsaajxg9h7hkbjwahgegrba.lab-c2.local.,local,lab-c2,44,30,0.09090909090909091,4.168659175012952,1,13,8,2,0.2857142857142857,0.32558139534883723,malicious
yy4wxmiseuqztx9vf74ostnbsngobg.lab-c2.local.,local,lab-c2,44,30,0.11363636363636363,4.555467129755084,2,11,7,2,0.2962962962962963,0.32558139534883723,malicious
ftf9dkjkr0bzt2bsbvc5xvwgnodlmv.lab-c2.local.,local,lab-c2,44,30,0.11363636363636363,4.453416561671606,1,10,5,1,0.12903225806451613,0.18604651162790697,malicious
xqqdhtzxo6girnnqvovurapitxww.lab-c2.local.,local,lab-c2,42,28,0.047619047619047616,4.379714446279218,1,18,8,2,0.3333333333333333,0.43902439024390244,malicious
wq1w5hibjunxkbmckyeorpfolqcrea.lab-c2.local.,local,lab-c2,44,30,0.06818181818181818,4.436260027531527,1,25,8,1,0.37037037037037035,0.37209302325581395,malicious
a9z1tvqhooutgbkw4xers9kb7gc60v.lab-c2.local.,local,lab-c2,44,30,0.18181818181818182,4.583765141069551,2,12,5,2,0.3333333333333333,0.2558139534883721,malicious
jywmjenbmcc2ebiovypiagjuvpifra.lab-c2.local.,local,lab-c2,44,30,0.045454545454545456,4.237285311573267,1,18,5,2,0.46153846153846156,0.46511627906976744,malicious
v0tvcfyi9yd2y0jog4byhlyfpfibjb.lab-c2.local.,local,lab-c2,44,30,0.13636363636363635,4.189561096343497,1,12,8,1,0.21428571428571427,0.27906976744186046,malicious
lh8v6zm3sdhfxww2uxageab8zofs9w.lab-c2.local.,local,lab-c2,44,30,0.1590909090909091,4.425118550357139,1,7,7,2,0.32,0.32558139534883723,malicious
fah9cpp2apqppqmfurvmacgeeh6k.lab-c2.local.,local,lab-c2,42,28,0.09523809523809523,4.136863709607319,1,18,7,2,0.36,0.3902439024390244,malicious
pbmz5tznf2yqogajfahx7wi5ofm.lab-c2.local.,local,lab-c2,41,27,0.12195121951219512,4.405855662943599,1,10,4,1,0.3333333333333333,0.35,malicious
cyhvq1hml7lukjnd4tlfmsivhbfc.lab-c2.local.,local,lab-c2,42,28,0.09523809523809523,4.3680424225727155,1,11,5,1,0.1724137931034483,0.24390243902439024,malicious
gssqoioxaqxaz7zqwrjews2slx2a9z.lab-c2.local.,local,lab-c2,44,30,0.11363636363636363,4.092636948468716,1,13,5,2,0.4,0.37209302325581395,malicious
vo6b8zy5fn5njbtb7gvdk3ltq7la.lab-c2.local.,local,lab-c2,42,28,0.19047619047619047,4.365664673284386,1,5,5,1,0.2,0.24390243902439024,malicious
uhdbq3pmftdbmna9qo5ldi1o1i0h.lab-c2.local.,local,lab-c2,42,28,0.16666666666666666,4.350068910616444,1,9,8,1,0.4090909090909091,0.3170731707317073,malicious
ogpsspsukkteifban1b0nmkfuag.lab-c2.local.,local,lab-c2,41,27,0.07317073170731707,4.241102309232295,1,17,6,2,0.4166666666666667,0.375,malicious
injesftb9utmtuht32rfxv7enihimg.lab-c2.local.,local,lab-c2,44,30,0.11363636363636363,4.498871107126151,2,8,4,1,0.4,0.4418604651162791,malicious
ihpdpjlaxrxsaukawswxeqnhxwbdag.lab-c2.local.,local,lab-c2,44,30,0.022727272727272728,4.2544418457133455,1,30,7,1,0.3448275862068966,0.3953488372093023,malicious
0hqd2ptnabxahga8lymboy5bocivzq.lab-c2.local.,local,lab-c2,44,30,0.11363636363636363,4.325924732707134,1,10,4,1,0.34615384615384615,0.4186046511627907,malicious
co4fgztlmr6fartdsgoxyjbukcqbsh.lab-c2.local.,local,lab-c2,44,30,0.06818181818181818,4.436260027531528,1,19,7,1,0.23333333333333334,0.32558139534883723,malicious
uk7j9qdpv3xy7khlhw8swa6wxa8.lab-c2.local.,local,lab-c2,41,27,0.1951219512195122,4.442679443536939,1,5,5,1,0.2608695652173913,0.275,malicious
db0syhbvjavwhegfq0xaenbnp2w.lab-c2.local.,local,lab-c2,41,27,0.0975609756097561,4.345118467927183,1,14,6,1,0.2692307692307692,0.3,malicious
ebhyqwjdgrl5zfg5reio0viceqrh19.lab-c2.local.,local,lab-c2,44,30,0.13636363636363635,4.481714572986072,2,11,10,1,0.36,0.3023255813953488,malicious
pkywlqyqaiwgeu4qeo5hbccrs1sahw.lab-c2.local.,local,lab-c2,44,30,0.09090909090909091,4.317052925307969,1,14,8,2,0.38461538461538464,0.32558139534883723,malicious
fhsoijf1ybrnsq6bv8uulugkigpbos.lab-c2.local.,local,lab-c2,44,30,0.09090909090909091,4.436260027531527,1,12,6,2,0.38461538461538464,0.37209302325581395,malicious
ibnx4xel08cfrj0k0bogzuaq0rwsa6.lab-c2.local.,local,lab-c2,44,30,0.18181818181818182,4.453416561671606,2,7,4,1,0.391304347826087,0.3488372093023256,malicious
v2f5daqifpx4uah8ic3fa40dnduw7b.lab-c2.local.,local,lab-c2,44,30,0.20454545454545456,4.427975300790612,2,7,3,1,0.47619047619047616,0.4186046511627907,malicious
bwnazdxubac85vdqn65pxhsqdqk.lab-c2.local.,local,lab-c2,41,27,0.12195121951219512,4.32025139454538,2,11,8,1,0.23076923076923078,0.3,malicious
6ylj4qex96sf4upjnb9c3jtuxebnim.lab-c2.local.,local,lab-c2,44,30,0.18181818181818182,4.481714572986072,2,9,4,1,0.3333333333333333,0.37209302325581395,malicious
rmrzauzxgbkmcounhzihbhcn0ea.lab-c2.local.,local,lab-c2,41,27,0.04878048780487805,4.143541333622538,1,24,7,1,0.4,0.35,malicious
qzaswdhoyoeerqd2cic7wmhiyg8.lab-c2.local.,local,lab-c2,41,27,0.0975609756097561,4.308294687333843,1,15,4,2,0.43478260869565216,0.4,malicious
qclwhg5eznuxalp7g0eyoscwjmvecu.lab-c2.local.,local,lab-c2,44,30,0.09090909090909091,4.425705631015387,1,12,6,1,0.38461538461538464,0.46511627906976744,malicious
6w0tbmelmj0d1mov2z3atcn05b3euq.lab-c2.local.,local,lab-c2,44,30,0.22727272727272727,4.40194695925137,2,7,3,1,0.36363636363636365,0.32558139534883723,malicious
g0hvk4hadjrvafkt8ciwmatsky3aym.lab-c2.local.,local,lab-c2,44,30,0.11363636363636363,4.4474015047059146,1,10,4,1,0.2962962962962963,0.37209302325581395,malicious
fsly2qsrcdgbpc58sbbpbedhw3u4.lab-c2.local.,local,lab-c2,42,28,0.14285714285714285,4.318045625665339,2,9,9,2,0.18518518518518517,0.24390243902439024,malicious
vh9vtuelbnrodz8haxp0wbyswbzzja.lab-c2.local.,local,lab-c2,44,30,0.09090909090909091,4.470573095811686,1,11,9,2,0.2857142857142857,0.32558139534883723,malicious
tlwbjonaxavsj6hpc28kq6r4kj6z.lab-c2.local.,local,lab-c2,42,28,0.16666666666666666,4.368042422572716,2,13,5,1,0.24,0.2926829268292683,malicious
f99pxjlyih6yabovhsedxawvwdgvnp.lab-c2.local.,local,lab-c2,44,30,0.09090909090909091,4.425118550357139,2,19,8,2,0.2857142857142857,0.37209302325581395,malicious
lu7zimie05exxhujwxlewesqs4gw.lab-c2.local.,local,lab-c2,42,28,0.11904761904761904,4.347691161328113,2,15,4,2,0.5,0.43902439024390244,malicious
08y3lrpvttcryfrk6uogbvjdi1mcgi.lab-c2.local.,local,lab-c2,44,30,0.13636363636363635,4.51602764126623,2,12,12,2,0.25925925925925924,0.27906976744186046,malicious
qxoe1ej9ye0irnb567z23njapuhf.lab-c2.local.,local,lab-c2,42,28,0.21428571428571427,4.653756708287003,3,7,3,1,0.5263157894736842,0.34146341463414637,malicious
9uj11qg9oxcjj8gboxyzdaajddvofm.lab-c2.local.,local,lab-c2,44,30,0.13636363636363635,4.254441845713345,2,16,4,2,0.36,0.3488372093023256,malicious
xilzumpcdexlrtgsfmaxibbkaxph.lab-c2.local.,local,lab-c2,42,28,0.023809523809523808,4.252453066090018,1,28,8,2,0.32142857142857145,0.43902439024390244,malicious
kpfpnauq2xrniqhr8fi8tlmwiyux6a.lab-c2.local.,local,lab-c2,44,30,0.11363636363636363,4.42511855035714,1,8,5,1,0.4,0.4186046511627907,malicious
cviwmemaryw4kl4wyeepx5txospbwm.lab-c2.local.,local,lab-c2,44,30,0.09090909090909091,4.282739857027812,1,11,5,2,0.3333333333333333,0.37209302325581395,malicious
a2vygqbogkr4wxpnltztczdosalyto.lab-c2.local.,local,lab-c2,44,30,0.06818181818181818,4.280470187252588,1,18,11,1,0.27586206896551724,0.3488372093023256,malicious
n81d9sb7mb3ejpnatvfjjjhcwwe.lab-c2.local.,local,lab-c2,41,27,0.14634146341463414,4.436224260451806,2,16,10,3,0.24,0.3,malicious
xvg9dpgl1jcomq7tgcz1oxlohe9w.lab-c2.local.,local,lab-c2,42,28,0.14285714285714285,4.318045625665338,1,6,4,1,0.28,0.34146341463414637,malicious
wybnkcakif7zzyu1evs0c9bufpd866.lab-c2.local.,local,lab-c2,44,30,0.18181818181818182,4.572623663895163,3,10,6,2,0.3333333333333333,0.32558139534883723,malicious
hrkla11sfgf60abiytnuutb4jldlif.lab-c2.local.,local,lab-c2,44,30,0.13636363636363635,4.3736489479369025,2,10,4,2,0.36,0.37209302325581395,malicious
9nye4z2udz3pcqtyyxa79i6vbrzraz.lab-c2.local.,local,lab-c2,44,30,0.18181818181818182,4.481714572986073,2,8,7,2,0.3333333333333333,0.32558139534883723,malicious
fktmcz7l8fnlny10h3mzt3td458mys.lab-c2.local.,local,lab-c2,44,30,0.22727272727272727,4.44513183493069,3,6,6,1,0.1111111111111111,0.13953488372093023,malicious
gsnf9kacb0byxjaivathmu6nrcsefc.lab-c2.local.,local,lab-c2,44,30,0.09090909090909091,4.471160176469933,1,12,4,1,0.3333333333333333,0.37209302325581395,malicious
jlnpgt46fpchpayifhtknbcbzeg.lab-c2.local.,local,lab-c2,41,27,0.07317073170731707,4.259514199528964,2,19,9,1,0.21428571428571427,0.3,malicious
vbnpahrmbjxsx9diuopdqpxl79xi.lab-c2.local.,local,lab-c2,42,28,0.09523809523809523,4.320423374953669,2,13,8,1,0.3076923076923077,0.2926829268292683,malicious
uubltygh7foqmb9lq2dabvvmtd96zp.lab-c2.local.,local,lab-c2,44,30,0.13636363636363635,4.343081266847211,2,8,6,2,0.25925925925925924,0.2558139534883721,malicious
sgobcevhrseagnfzjclqxoxibytj.lab-c2.local.,local,lab-c2,42,28,0.023809523809523808,4.320423374953669,1,28,9,1,0.32142857142857145,0.3902439024390244,malicious
nxctbzvebsv6gfwfaeafcwftfevv.lab-c2.local.,local,lab-c2,42,28,0.047619047619047616,3.9963843160385064,1,16,7,2,0.2857142857142857,0.2926829268292683,malicious
ed3ckmsxwjc7znvqaaxbt4ovc9u.lab-c2.local.,local,lab-c2,41,27,0.12195121951219512,4.452200407575066,1,9,8,2,0.3333333333333333,0.325,malicious
ejqkewjw4runagtqvat9hzwo0jy69a.lab-c2.local.,local,lab-c2,44,30,0.13636363636363635,4.490586380385236,2,10,4,1,0.4166666666666667,0.4418604651162791,malicious
2ugysdolwc6wdvdis0zfcdtby5r6.lab-c2.local.,local,lab-c2,42,28,0.14285714285714285,4.32672486320344,1,9,7,1,0.23076923076923078,0.2682926829268293,malicious
gq1ygapxn0rwktjzvvo67x4al7n6z8.lab-c2.local.,local,lab-c2,44,30,0.20454545454545456,4.578638720860853,2,9,8,2,0.24,0.27906976744186046,malicious
z4bnl59zyaz8cihlow4quout7zw.lab-c2.local.,local,lab-c2,41,27,0.17073170731707318,4.220254675762213,2,6,3,1,0.42857142857142855,0.35,malicious
9w42vhqvfed0toxt43dui44mmu6ryb.lab-c2.local.,local,lab-c2,44,30,0.22727272727272727,4.6069367321753205,2,7,5,2,0.36363636363636365,0.32558139534883723,malicious
9quw4tnvevysm1mdidzmfkwqembarm.lab-c2.local.,local,lab-c2,44,30,0.09090909090909091,4.55319745997986,1,16,7,1,0.2857142857142857,0.37209302325581395,malicious
jdridbr9cbgwtkj80n1xazi8c0c.lab-c2.local.,local,lab-c2,41,27,0.17073170731707318,4.317815651371968,2,7,7,1,0.25,0.3,malicious
dqrv9dq1m0v71ltvozmtvhorliboow.lab-c2.local.,local,lab-c2,44,30,0.13636363636363635,4.232745972022818,2,17,5,2,0.3076923076923077,0.32558139534883723,malicious
w3avz7fn0xwjwbzztuif58day8pjxa.lab-c2.local.,local,lab-c2,44,30,0.1590909090909091,4.490586380385236,2,11,8,2,0.32,0.32558139534883723,malicious
tv6hxpjsvec510bmapbsnibdem0.lab-c2.local.,local,lab-c2,41,27,0.14634146341463414,4.4058556629435985,3,12,6,1,0.2916666666666667,0.35,malicious
gvkjrnomir0axmlfmm2g0lbbkfa.lab-c2.local.,local,lab-c2,41,27,0.0975609756097561,4.061956505136041,1,10,6,2,0.2692307692307692,0.35,malicious
wvfourqaynefabdo2fzdfkibe3qksj.lab-c2.local.,local,lab-c2,44,30,0.06818181818181818,4.390805482076981,1,16,5,1,0.4230769230769231,0.46511627906976744,malicious
c09ax90mfrbobu9rd6vgclxa3ca.lab-c2.local.,local,lab-c2,41,27,0.1951219512195122,4.053065578877498,2,7,5,1,0.38095238095238093,0.4,malicious
o9zkex9fyomnht70xyegiff25r5g.lab-c2.local.,local,lab-c2,42,28,0.19047619047619047,4.51089956542986,2,7,4,2,0.36363636363636365,0.36585365853658536,malicious
