dns_domain_name,dns_top_level_domain,dns_second_level_domain,dns_domain_name_length,dns_subdomain_name_length,numerical_percentage,character_entropy,max_continuous_numeric_len,max_continuous_alphabet_len,max_continuous_consonants_len,max_continuous_same_alphabet_len,vowels_consonant_ratio,conv_freq_vowels_consonants,label
0ee730d992393d924c6b4dd62f484215993c5660e8cf5b0cd1a3ffdc7d53.tunnel.lab-c2.local.,local,lab-c2,81,67,0.48148148148148145,4.322048343671981,9,6,4,2,0.32142857142857145,0.1875,malicious
f68bb71ada1d94a7f33584099e32b21e8ef8d98b.tunnel.lab-c2.local.,local,lab-c2,61,47,0.4098360655737705,4.314288830446037,8,6,2,2,0.55,0.3333333333333333,malicious
90b5225c07dd557bd79bbecf8335f70f275df467cf1eb13ad575f3889ad5.tunnel.lab-c2.local.,local,lab-c2,81,67,0.4567901234567901,4.2492410527185065,4,6,2,2,0.3,0.225,malicious
52175397c61f167f5ea3a52127f5b2d2c9c8b53f.tunnel.lab-c2.local.,local,lab-c2,61,47,0.45901639344262296,4.157967411539646,8,6,2,2,0.4,0.2,malicious
cf9f5a56cd0d09f2a957249c693e410bcb5ef6d463f00e4d24eb58e3ac2ac7567975cc3c5e148ad0.tunnel.lab-c2.local.,local,lab-c2,101,87,0.4752475247524752,4.278759961716697,7,6,3,2,0.5,0.28,malicious
1627413628114caf3569.tunnel.lab-c2.local.,local,lab-c2,41,27,0.43902439024390244,4.161953223919209,13,6,2,2,0.5,0.3,malicious
344423022ac8e4f2cd459b372677b49f6784ec49.tunnel.lab-c2.local.,local,lab-c2,61,47,0.4918032786885246,4.178379091832048,9,6,2,3,0.4444444444444444,0.25,malicious
dac04ed6dd4a3bd036aa1955d4c23072be760dc74855cb1a399019560c4da1f0f29c5a69a65d2184.tunnel.lab-c2.local.,local,lab-c2,101,87,0.504950495049505,4.259103009119692,9,6,2,2,0.5,0.26,malicious
e0dd2097819852553034e5e1111e048a019d3651b7a49d7bec54b83d06af.tunnel.lab-c2.local.,local,lab-c2,81,67,0.5308641975308642,4.319297497665512,16,6,2,4,0.65,0.2375,malicious
ed33deb8455f6a360f6aff55efb20f7012931849458f1d161807fb17e88a7478123bc691e61a1a02.tunnel.lab-c2.local.,local,lab-c2,101,87,0.5445544554455446,4.307079747905801,13,6,2,2,0.5769230769230769,0.23,malicious
455e4123401ccb0fdd08c4a74129b90af94ecb32.tunnel.lab-c2.local.,local,lab-c2,61,47,0.4262295081967213,4.237553525839209,7,6,3,2,0.42857142857142855,0.2833333333333333,malicious
4744270a86216235d39952f04daa1b3be283ac0b.tunnel.lab-c2.local.,local,lab-c2,61,47,0.47540983606557374,4.315502501284511,8,6,2,2,0.5882352941176471,0.25,malicious
bd9441dbe642ad8dda70c2a4530cc07c792a772d681ddcd98dda8185100f8ff29d8e3a4d092ff778.tunnel.lab-c2.local.,local,lab-c2,101,87,0.4752475247524752,4.213571471553693,7,6,4,2,0.37142857142857144,0.22,malicious
835522da7e521be12be7.tunnel.lab-c2.local.,local,lab-c2,41,27,0.34146341463414637,3.9459836392296155,6,6,2,2,0.6923076923076923,0.4,malicious
574b36261a519f28ba4e2cf683dcc2e7b1e10990dca71fb163aa027ec6c6.tunnel.lab-c2.local.,local,lab-c2,81,67,0.4567901234567901,4.28528654084868,5,6,3,2,0.56,0.275,malicious
660be4290e4f4c7eaea03fe91c3778fbd8e12982e451fb71d27afd7372e99f58c3e9b6be4878a547.tunnel.lab-c2.local.,local,lab-c2,101,87,0.49504950495049505,4.284145261649118,5,6,3,2,0.7037037037037037,0.26,malicious
f1aeee1e76ce45f577a2.tunnel.lab-c2.local.,local,lab-c2,41,27,0.2682926829268293,3.918050784894819,3,6,2,3,0.9230769230769231,0.4,malicious
c999474aa1d6a6e7b13a3e1cae1ef30a929bfae116c7346b2996ae6ce805.tunnel.lab-c2.local.,local,lab-c2,81,67,0.4444444444444444,4.171149349517364,6,6,2,3,1.0,0.325,malicious
ed1994d69885dcf755e66c0dd43911e8ee806b58085244671213c29d3da93d5c7c16a3c6575f17f0.tunnel.lab-c2.local.,local,lab-c2,101,87,0.5544554455445545,4.3036920533178895,14,6,3,2,0.42857142857142855,0.19,malicious
4ae25ea9578180012e7b3bc9ded00b7d230aaf3c.tunnel.lab-c2.local.,local,lab-c2,61,47,0.39344262295081966,4.242315723469591,10,6,2,2,0.6842105263157895,0.25,malicious
3ef9853ca6f98ad692ea.tunnel.lab-c2.local.,local,lab-c2,41,27,0.2926829268292683,4.043544614839371,4,6,2,2,0.7142857142857143,0.425,malicious
9a90e174768647bf0d315469375d96c65445dccd4600a61510694f11ad91.tunnel.lab-c2.local.,local,lab-c2,81,67,0.5679012345679012,4.230455604300458,9,6,4,2,0.42857142857142855,0.1875,malicious
2738c94c0235e425b110b1c80dfee4cecb0539109282279adc26a3b2b3388e8c665c834dea309bb7.tunnel.lab-c2.local.,local,lab-c2,101,87,0.5247524752475248,4.241921449778013,13,6,2,2,0.4827586206896552,0.24,malicious
3b4a5adc6dedbbb1e551.tunnel.lab-c2.local.,local,lab-c2,41,27,0.21951219512195122,3.9275717489329454,3,6,4,3,0.5,0.4,malicious
72774815d3805e24388b6b376c41d3a6229dbca34ead8c2661751de6f50bc38e348b0e35abc4cfa6.tunnel.lab-c2.local.,local,lab-c2,101,87,0.5148514851485149,4.274854336652115,8,6,3,2,0.5172413793103449,0.24,malicious
ac990c47e0cea554d16336887df7abffbc60a57942868697c1d3a6ba22e6f91ec61adaee0d6c9208.tunnel.lab-c2.local.,local,lab-c2,101,87,0.4752475247524752,4.284428756888032,11,6,5,2,0.6551724137931034,0.29,malicious
638c60630053bab1c336.tunnel.lab-c2.local.,local,lab-c2,41,27,0.3902439024390244,3.8972031514247374,8,6,2,2,0.42857142857142855,0.3,malicious
8294871ba569ab82f5faaa8d2ea497c048a6d960308a63685983066c8c26765e8211abfcd4872461.tunnel.lab-c2.local.,local,lab-c2,101,87,0.5643564356435643,4.235173195869102,11,6,4,3,0.6956521739130435,0.22,malicious
8a2d295d07678a6a00e38603ff28620562d1ec7a.tunnel.lab-c2.local.,local,lab-c2,61,47,0.47540983606557374,4.205190108609092,8,6,2,2,0.6875,0.2833333333333333,malicious
76372a4721cf12d26393fa207b96275af5ff88b0.tunnel.lab-c2.local.,local,lab-c2,61,47,0.47540983606557374,4.26680363450768,5,6,2,2,0.42105263157894735,0.25,malicious
30a82679a06756f88dd21b873e5f41ab3fa49b69bc19e29d588fa035b87a.tunnel.lab-c2.local.,local,lab-c2,81,67,0.49382716049382713,4.333117441847781,5,6,2,2,0.5652173913043478,0.2875,malicious
5fb33ac6bc5b6e7409f1d16ed7fb904fcd2ae16f2178bb8167cfef6971e8.tunnel.lab-c2.local.,local,lab-c2,81,67,0.41975308641975306,4.290822108943823,4,6,3,2,0.4,0.275,malicious
e3d5a5af5e13df9b6e2b1bcd85db30291e44f79dce5a1707bc66244d006703ee4a90e53d78b038f4.tunnel.lab-c2.local.,local,lab-c2,101,87,0.48514851485148514,4.326557553597979,6,6,3,2,0.5666666666666667,0.23,malicious
ea91cac63e9d3282efd0fb7c01f6f22ff3512db7.tunnel.lab-c2.local.,local,lab-c2,61,47,0.36065573770491804,4.231577657370352,4,6,2,2,0.4166666666666667,0.2833333333333333,malicious
3be5a95d54d52e2b00219aa6f14dedd6efd6ff34.tunnel.lab-c2.local.,local,lab-c2,61,47,0.36065573770491804,4.209528838223689,5,6,2,2,0.5454545454545454,0.3333333333333333,malicious
6fd24e89295bcb07c9408d5bc74f6c4005646d12e1a95bcad1a210d187db77abd5aa42a475ea4527.tunnel.lab-c2.local.,local,lab-c2,101,87,0.49504950495049505,4.211653501302981,7,6,3,2,0.5333333333333333,0.22,malicious
e3e9740b1e2820b501bc467af6ca090162fbf089.tunnel.lab-c2.local.,local,lab-c2,61,47,0.4426229508196721,4.256328067277351,6,6,3,2,0.5263157894736842,0.2833333333333333,malicious
1a26c89fb370108b5f3028785fbcf9b1ad78be14b4de0ba2ab155be3c8c1.tunnel.lab-c2.local.,local,lab-c2,81,67,0.43209876543209874,4.2562925217672385,7,6,4,2,0.41379310344827586,0.2625,malicious
70855f4bb43ea7264a0ad304d5179a53d68c20e9.tunnel.lab-c2.local.,local,lab-c2,61,47,0.45901639344262296,4.3439506569158155,5,6,2,2,0.6470588235294118,0.26666666666666666,malicious
c731fce282d7ac97d534741df39f0fb0e68e518d50ba17b3a97fa5563f8b45d09ea1736c4a5c40be.tunnel.lab-c2.local.,local,lab-c2,101,87,0.48514851485148514,4.332054153221184,6,6,2,2,0.5161290322580645,0.28,malicious
aad9a16d524ef63a73a9.tunnel.lab-c2.local.,local,lab-c2,41,27,0.2926829268292683,4.097759700852152,3,6,2,2,0.8461538461538461,0.425,malicious
af6b475ceaae28a4a78f97e6e3cb2dc9469c936e5eaddbd2bb636bb516f5.tunnel.lab-c2.local.,local,lab-c2,81,67,0.38271604938271603,4.19377230014651,4,6,4,2,0.6071428571428571,0.2125,malicious
848fbc8b6bf93f243ac62de52cc81960f5c5fdab.tunnel.lab-c2.local.,local,lab-c2,61,47,0.36065573770491804,4.219580937438233,5,6,3,2,0.3076923076923077,0.26666666666666666,malicious
72c6d99f67e9205c32ace315e11e7088322d65831caa544f8e6e0bf025606938b366dab476b9bf8d.tunnel.lab-c2.local.,local,lab-c2,101,87,0.5346534653465347,4.331825563257776,9,6,2,2,0.5555555555555556,0.22,malicious
4b96a9b2091234cfbb9dba222d1827a7e0dcd7c13aa41ec76ae209ddc9e5.tunnel.lab-c2.local.,local,lab-c2,81,67,0.41975308641975306,4.200341052932183,7,6,4,3,0.5555555555555556,0.275,malicious
084825fd37730a7fd76af04e8880145c6af867cb9c12cbc3c03c997c4bb73573a9bef40be9866a06.tunnel.lab-c2.local.,local,lab-c2,101,87,0.5148514851485149,4.2702563817341925,7,6,3,3,0.41935483870967744,0.24,malicious
13249c04444188f0d38a01c2e3be902b3faf88e1.tunnel.lab-c2.local.,local,lab-c2,61,47,0.45901639344262296,4.148293797346483,8,6,2,4,0.5555555555555556,0.3333333333333333,malicious
2cba78295ee6b2412f99.tunnel.lab-c2.local.,local,lab-c2,41,27,0.34146341463414637,4.05550132205091,5,6,2,2,0.5714285714285714,0.3,malicious
522790ee47c037e77f0435384a2d626181485437483a85358eb7bf673ec614e74793e623d1fd766a.tunnel.lab-c2.local.,local,lab-c2,101,87,0.6039603960396039,4.2473903120728265,15,6,2,2,0.75,0.23,malicious
43329b8a419f5fb3e981683296a6831ef2af40ed.tunnel.lab-c2.local.,local,lab-c2,61,47,0.45901639344262296,4.254690928423091,9,6,2,2,0.6470588235294118,0.3,malicious
04fe7fe66f107835ed7a.tunnel.lab-c2.local.,local,lab-c2,41,27,0.3170731707317073,4.229145602020757,6,6,2,2,0.6428571428571429,0.45,malicious
a9af00c39e0502d6f7423f957a6af0d846e4705ebd213437ff47172e056e.tunnel.lab-c2.local.,local,lab-c2,81,67,0.5061728395061729,4.3006583000812295,6,6,2,2,0.6666666666666666,0.2375,malicious
16db55cc81e979cc43e676c3075ab3e9f59eb4295327f7428e8073d5074f.tunnel.lab-c2.local.,local,lab-c2,81,67,0.5185185185185185,4.323600158722264,7,6,2,2,0.4782608695652174,0.275,malicious
89fcf1024f87f4bb278579bcf9c709860d73c547f22351766b3abc7d2b0fe0f5de7408847439d2c7.tunnel.lab-c2.local.,local,lab-c2,101,87,0.5346534653465347,4.26454470346739,10,6,3,2,0.23529411764705882,0.16,malicious
8dafcba2f89afd726099ee3d60f64b6bcd6ff7db018d6b52e188ca188507.tunnel.lab-c2.local.,local,lab-c2,81,67,0.41975308641975306,4.277199849094932,6,6,3,2,0.4,0.275,malicious
beb095dcbf70327d070f.tunnel.lab-c2.local.,local,lab-c2,41,27,0.2926829268292683,4.052435541097915,5,6,4,2,0.3333333333333333,0.3,malicious
be024d8e5876b1e14403e820ac4a0b75946797b3db85f6f9455fa073c319.tunnel.lab-c2.local.,local,lab-c2,81,67,0.5185185185185185,4.3634635536316395,8,6,2,2,0.5454545454545454,0.25,malicious
4e46aa7f6f7ef444a00b.tunnel.lab-c2.local.,local,lab-c2,41,27,0.2926829268292683,3.876355517954656,3,6,2,3,0.7142857142857143,0.375,malicious
851cef5b2f9bb853932aea0bced476cc1b149488.tunnel.lab-c2.local.,local,lab-c2,61,47,0.39344262295081966,4.278376886424013,6,6,2,2,0.45454545454545453,0.26666666666666666,malicious
6bd1b25c48e615fc96f4.tunnel.lab-c2.local.,local,lab-c2,41,27,0.3170731707317073,4.149996516707671,3,6,2,2,0.35294117647058826,0.3,malicious
10ff819b589fe865a84f425d595ebc615010473d.tunnel.lab-c2.local.,local,lab-c2,61,47,0.47540983606557374,4.3439506569158155,9,6,2,2,0.42105263157894735,0.23333333333333334,malicious
d7548538f0c12ff0e0511c8f159d4cf845e7157d.tunnel.lab-c2.local.,local,lab-c2,61,47,0.45901639344262296,4.223964650047234,7,6,2,2,0.3333333333333333,0.23333333333333334,malicious
7ec843093d2ead5db15c.tunnel.lab-c2.local.,local,lab-c2,41,27,0.2926829268292683,4.180365114215879,6,6,2,2,0.5,0.325,malicious
ae2308fd28e605add5543028b941bd26da089296.tunnel.lab-c2.local.,local,lab-c2,61,47,0.45901639344262296,4.250352198808494,7,6,2,2,0.5555555555555556,0.25,malicious
2b1b2a7ab46219f8696ee51b80fee1ef478cc4b8def915f4fef4a2f483bb.tunnel.lab-c2.local.,local,lab-c2,81,67,0.4074074074074074,4.198391831200659,5,6,2,2,0.5357142857142857,0.275,malicious
b6ea865e64461b0c470c.tunnel.lab-c2.local.,local,lab-c2,41,27,0.34146341463414637,4.015611760504575,5,6,2,2,0.5714285714285714,0.3,malicious
9e1802d8731424d5dcf10a73eb2e4286288e93622e2482c21b8b8002a130b90186704e0cddf5ffa3.tunnel.lab-c2.local.,local,lab-c2,101,87,0.5544554455445545,4.255908118063911,8,6,4,2,0.5384615384615384,0.21,malicious
efd3bbf2041bc90fac98.tunnel.lab-c2.local.,local,lab-c2,41,27,0.24390243902439024,4.101216028902793,4,6,3,2,0.3684210526315789,0.325,malicious
3c34c07ede44f69a111c1262a049480da105ffc80a24c4df3d4d0d393454753c45a0849172e59e0a.tunnel.lab-c2.local.,local,lab-c2,101,87,0.5445544554455446,4.227546018160616,9,6,3,3,0.5769230769230769,0.24,malicious
850d5ddaac5da89957db6960fb0151539d049f3c.tunnel.lab-c2.local.,local,lab-c2,61,47,0.4262295081967213,4.2423157234695905,7,6,2,2,0.36363636363636365,0.23333333333333334,malicious
52b8845a22ef6ff6b3e5.tunnel.lab-c2.local.,local,lab-c2,41,27,0.3170731707317073,3.997199870207905,4,6,2,2,0.5333333333333333,0.35,malicious
a382c5d0d30419ee9afb.tunnel.lab-c2.local.,local,lab-c2,41,27,0.2926829268292683,4.198777004512548,5,6,2,2,0.6,0.325,malicious
8d565ba1138d495bcd8c.tunnel.lab-c2.local.,local,lab-c2,41,27,0.3170731707317073,4.094760845817661,4,6,3,2,0.35294117647058826,0.3,malicious
e4b09aa8df62bbfccd07.tunnel.lab-c2.local.,local,lab-c2,41,27,0.21951219512195122,4.089259321691255,2,6,6,2,0.42105263157894735,0.325,malicious
c586b3a004f6880908a76bfb9019d53f571f1134.tunnel.lab-c2.local.,local,lab-c2,61,47,0.4918032786885246,4.334277042722653,7,6,3,2,0.3684210526315789,0.23333333333333334,malicious
a2b13bda564ae0f0562bb3261fad10be3fa91832.tunnel.lab-c2.local.,local,lab-c2,61,47,0.39344262295081966,4.196467666385495,5,6,2,2,0.6,0.31666666666666665,malicious
53f685f95bbe67c4434c3d7df9e7ae0e1b6d63f66f15e9b3eced09f393cb952b75d67288713c2341.tunnel.lab-c2.local.,local,lab-c2,101,87,0.504950495049505,4.295416493917517,8,6,2,2,0.40625,0.2,malicious
09cc86a1a335c239663c.tunnel.lab-c2.local.,local,lab-c2,41,27,0.36585365853658536,3.936462675191489,6,6,2,2,0.5,0.3,malicious
808744f004f455a6dacb8c1f63afc6534841b0ec.tunnel.lab-c2.local.,local,lab-c2,61,47,0.4262295081967213,4.2111659770779495,7,6,2,2,0.42857142857142855,0.3,malicious
30b50441664e1322d9945de1c3de74aa266a68bb.tunnel.lab-c2.local.,local,lab-c2,61,47,0.45901639344262296,4.2610902649077325,8,6,2,2,0.6470588235294118,0.26666666666666666,malicious
2e823dcf27c3ec9ba19fdd1b5a4e3f5cba78ede540ca961dd0e1fae57f41f3c3c14a79feeb90e293.tunnel.lab-c2.local.,local,lab-c2,101,87,0.40594059405940597,4.2399161783880395,3,6,3,2,0.6176470588235294,0.33,malicious
dc10ffa0b9bd7c3de7b6.tunnel.lab-c2.local.,local,lab-c2,41,27,0.21951219512195122,4.101216028902793,2,6,2,2,0.35,0.35,malicious
7ea7486e3185341c61106e902734206f8d4955da531631c4e35fee572c7f854508c0adbbc7cf9e52.tunnel.lab-c2.local.,local,lab-c2,101,87,0.5544554455445545,4.312852176722457,9,6,4,2,0.6,0.23,malicious
3a8be277fea8b57e7da84ac5cff5170e9db669a83fba13133beb2b91f211.tunnel.lab-c2.local.,local,lab-c2,81,67,0.41975308641975306,4.249007454288436,5,6,3,2,0.6153846153846154,0.3375,malicious
4d2fbb724cc74eff13d677dbb51c6ed73c955d61.tunnel.lab-c2.local.,local,lab-c2,61,47,0.3770491803278688,4.199214240140235,3,6,3,2,0.2692307692307692,0.23333333333333334,malicious
24aefbad54566d9ba5e97c84175b8439064e1538.tunnel.lab-c2.local.,local,lab-c2,61,47,0.45901639344262296,4.326664035399535,7,6,2,2,0.6470588235294118,0.2833333333333333,malicious
1448a4fdb816e92a81c6d718ec9e02331bae23f7be8f19731cbfe238761b8498fe22592ba7b14b03.tunnel.lab-c2.local.,local,lab-c2,101,87,0.5148514851485149,4.233644255930378,6,6,3,2,0.5714285714285714,0.27,malicious
baf93413d2db2549f027b2b0f937b183bfa2f8d5.tunnel.lab-c2.local.,local,lab-c2,61,47,0.4098360655737705,4.221218076292494,5,6,2,2,0.2916666666666667,0.23333333333333334,malicious
402b499e415a9c103ee04004cd3bb082bf15ea803b268c3c224ee553307e.tunnel.lab-c2.local.,local,lab-c2,81,67,0.5061728395061729,4.194003860562092,6,6,2,2,0.6666666666666666,0.225,malicious
d360c9f69b5b525f850434f469d9ce9866c1393084da0c766c0b2d18ddcf5a99f360b3e89135d7ba.tunnel.lab-c2.local.,local,lab-c2,101,87,0.5247524752475248,4.287367890033289,7,6,4,2,0.30303030303030304,0.2,malicious
37c7bf16612f0c1a545aa260e16e9386577fb6137296dc45903bfe6b3e01.tunnel.lab-c2.local.,local,lab-c2,81,67,0.5185185185185185,4.291424010870905,7,6,2,2,0.5454545454545454,0.2,malicious
f5fedc22a61a4d5179bfa5638969579188de44dd.tunnel.lab-c2.local.,local,lab-c2,61,47,0.4262295081967213,4.303550764346797,13,6,2,2,0.5,0.3,malicious
16d523c6febd551803ae9f5ea0ee7b68b8bf8f45491927cc1be706a33d6703cf9fd95ae89c885f53.tunnel.lab-c2.local.,local,lab-c2,101,87,0.48514851485148514,4.3081314693149855,8,6,2,2,0.5161290322580645,0.2,malicious
1f07906087c085e1ca86.tunnel.lab-c2.local.,local,lab-c2,41,27,0.3902439024390244,4.101216028902793,8,6,2,2,0.5384615384615384,0.35,malicious
a27d674b5240d62eb19d247b21346b4634fbe539e980bf63ef187f5702e1a51d0ec9045c12585066.tunnel.lab-c2.local.,local,lab-c2,101,87,0.5643564356435643,4.325127321788721,8,6,2,2,0.5,0.21,malicious
64f7572fae0a770ca1c3fde70ee59f11c9e62ed6.tunnel.lab-c2.local.,local,lab-c2,61,47,0.3770491803278688,4.201229864015876,4,6,2,2,0.7368421052631579,0.3,malicious
d3ce89b867c12ee04130ecaaf4a4f7c6c8ca46674de4a716d32fd697ecde7264da9b775e394289a4.tunnel.lab-c2.local.,local,lab-c2,101,87,0.4752475247524752,4.215018384078355,6,6,2,2,0.7142857142857143,0.3,malicious
a0006765fd60932d0e84.tunnel.lab-c2.local.,local,lab-c2,41,27,0.3902439024390244,4.208297968550675,7,6,2,3,0.5384615384615384,0.325,malicious
bc8f37764c417184fedec3355a3ffca7e53a412028ee5dab5c89995edffc.tunnel.lab-c2.local.,local,lab-c2,81,67,0.41975308641975306,4.271147688654523,6,6,4,3,0.5555555555555556,0.275,malicious
18a0e46b80678e4f59721824d4e71b220f4d7da79ff8a030d5e320a98cb7.tunnel.lab-c2.local.,local,lab-c2,81,67,0.5061728395061729,4.327099157489578,8,6,2,2,0.5909090909090909,0.2625,malicious
d50c934b6c6cc16f8a2e.tunnel.lab-c2.local.,local,lab-c2,41,27,0.2926829268292683,4.161953223919209,3,6,2,2,0.4117647058823529,0.3,malicious
f47692e12e15ebc515b4ca53a2b851bb66cf8c3c16ef36f6dc82a0a24004b8851495a02fc4f2e57a.tunnel.lab-c2.local.,local,lab-c2,101,87,0.49504950495049505,4.241437101904081,7,6,2,2,0.5333333333333333,0.22,malicious
10cd37bcc2209d30c027e1a1d589c3f932931bcfd1497077eb94205b9212.tunnel.lab-c2.local.,local,lab-c2,81,67,0.5185185185185185,4.179236041271112,7,6,4,2,0.3076923076923077,0.175,malicious
bd3170ba7b881aa0151f.tunnel.lab-c2.local.,local,lab-c2,41,27,0.3170731707317073,4.049999797924503,4,6,2,2,0.5333333333333333,0.35,malicious
427f803a04282114d599.tunnel.lab-c2.local.,local,lab-c2,41,27,0.43902439024390244,4.247557492317427,8,6,2,2,0.5,0.3,malicious
e99d0a684b1cc17c8e43.tunnel.lab-c2.local.,local,lab-c2,41,27,0.3170731707317073,4.159517480745797,3,6,2,2,0.5333333333333333,0.375,malicious
106cd6af896cd79f147836da9489688195b186c7.tunnel.lab-c2.local.,local,lab-c2,61,47,0.4918032786885246,4.229940518516091,10,6,2,2,0.3684210526315789,0.23333333333333334,malicious
aa86757f118afc8544d65e1c7f90ef501c98449633f3fdc20f9e325b7f32.tunnel.lab-c2.local.,local,lab-c2,81,67,0.49382716049382713,4.341720725946794,8,6,3,2,0.44,0.2375,malicious
0bb05c8937d577fe4282.tunnel.lab-c2.local.,local,lab-c2,41,27,0.36585365853658536,4.210733711724087,4,6,2,2,0.4,0.3,malicious
ee92519cd942579dadf95faac5186e356d96058c9bcb7f9856c1eed964e09982d1a7d2b3c87f50c2.tunnel.lab-c2.local.,local,lab-c2,101,87,0.49504950495049505,4.253461381895472,6,6,3,2,0.4838709677419355,0.23,malicious
0551c24019fdbfeb98e686fe31122b15ab4f2c80ce1c6d2b9f1f925c81ea.tunnel.lab-c2.local.,local,lab-c2,81,67,0.4444444444444444,4.199824460586918,5,6,4,2,0.42857142857142855,0.275,malicious
e405ccbb451a2e5ad82a.tunnel.lab-c2.local.,local,lab-c2,41,27,0.2682926829268293,3.9275717489329454,3,6,4,2,0.6666666666666666,0.375,malicious
e5c238f860b8e20b3a6ed7d7132f705c6fbfef09.tunnel.lab-c2.local.,local,lab-c2,61,47,0.39344262295081966,4.275102608715493,4,6,3,2,0.45454545454545453,0.2833333333333333,malicious
12806dbde4207bd000ff95a7d3b0aade33c87bb4.tunnel.lab-c2.local.,local,lab-c2,61,47,0.3770491803278688,4.258388674147397,5,6,3,3,0.43478260869565216,0.3,malicious
5268aeed0aff51ce1afa6859bf5d6fb191f22f8b112a7eb88592e5a3622f.tunnel.lab-c2.local.,local,lab-c2,81,67,0.43209876543209874,4.126783571203374,5,6,2,2,0.64,0.2625,malicious
1fe5bdd411b97a844730a2a54440022fe6c23a8c361096a529164e6812b9.tunnel.lab-c2.local.,local,lab-c2,81,67,0.5432098765432098,4.310979245496182,8,6,3,3,0.6842105263157895,0.25,malicious
f73f13b36aef3f998a710ab2dc9317b4302d9d4400037ca781b82499d0f85a7074976b9bab2c983c.tunnel.lab-c2.local.,local,lab-c2,101,87,0.5346534653465347,4.241091221668049,7,6,2,3,0.4,0.2,malicious
0854273d4490fc475996161693902f93bfc517c0.tunnel.lab-c2.local.,local,lab-c2,61,47,0.5409836065573771,4.317563108154557,15,6,3,2,0.2777777777777778,0.16666666666666666,malicious
