dns_domain_name,dns_top_level_domain,dns_second_level_domain,dns_domain_name_length,dns_subdomain_name_length,numerical_percentage,character_entropy,max_continuous_numeric_len,max_continuous_alphabet_len,max_continuous_consonants_len,max_continuous_same_alphabet_len,vowels_consonant_ratio,conv_freq_vowels_consonants,label
qog2ceffcvefq45aroaxl5wpyduqtmnhoalvx3bnhtsywztsmn.jtaq.t.lab-c2.local.,local,lab-c2,71,57,0.08450704225352113,4.658923578209409,2,15,12,2,0.2826086956521739,0.3142857142857143,malicious
5jxyc75x3at5nvjbkgcjgmt6727qtsverbi25bqam2sc7lvazi.liia.t.lab-c2.local.,local,lab-c2,71,57,0.19718309859154928,4.489909493702367,4,11,11,2,0.3076923076923077,0.2857142857142857,malicious
3jpuiqbo56dgi5mxmqzcgwwt2coewl5dh6rpgivorc6zhwcezj.u7pq.t.lab-c2.local.,local,lab-c2,71,57,0.14084507042253522,4.65110447170316,2,10,10,2,0.30952380952380953,0.3142857142857143,malicious
yjllr7popmw6t4kxmmvppezlm7zjmog6we4fpb43zcxv4grz3t.smmq.t.lab-c2.local.,local,lab-c2,71,57,0.15492957746478872,4.563194965785044,2,11,7,2,0.14893617021276595,0.2,malicious
aeyu5ie7d3qkzzed2ojrh3ovdtuxxgl3figdfbovwrkzipcezm.g3sq.t.lab-c2.local.,local,lab-c2,71,57,0.11267605633802817,4.760603591573826,1,18,5,2,0.3902439024390244,0.35714285714285715,malicious
lwpoenwrnn43vwhtqymdztdnolmvccye6wpej46ye2zn3jgndn.hz4a.t.lab-c2.local.,local,lab-c2,71,57,0.1267605633802817,4.513761515019876,2,20,12,2,0.21739130434782608,0.2571428571428571,malicious
qz4y6d42xpksdql2afcvyij43cbyndw3yrmwmkpdepxvjdwp5h.r4uq.t.lab-c2.local.,local,lab-c2,71,57,0.15492957746478872,4.766101613060631,2,16,8,1,0.14893617021276595,0.2,malicious
k25zm3hwlxf52uojw3lz2sjnqaqe35m55eppofopwfw7yvigel.uj7q.t.lab-c2.local.,local,lab-c2,71,57,0.19718309859154928,4.6566024931899666,2,10,5,2,0.34210526315789475,0.34285714285714286,malicious
afjfo6yiqu2kfitmr26c5lqzjbgurwmfq2oweyuwt37lo7jep7.2omq.t.lab-c2.local.,local,lab-c2,71,57,0.16901408450704225,4.565554698165879,2,12,6,1,0.39473684210526316,0.4142857142857143,malicious
efo5ra74xw2cv226je27h5irqy345ubmwwf45ua3xqrdbvqqea.f5uq.t.lab-c2.local.,local,lab-c2,71,57,0.2535211267605634,4.588589515396862,3,10,8,2,0.42424242424242425,0.32857142857142857,malicious
xuboef4fhzveg7jigs3y25sya2ecvrdym6clifvkoqw4slxglf.fyzq.t.lab-c2.local.,local,lab-c2,71,57,0.1267605633802817,4.7411095354434885,2,9,6,1,0.2727272727272727,0.2857142857142857,malicious
mhtkrdj5xingidmm3yxlo4hvd2sxqlaqowxtomtrzg33un7nsc.gooq.t.lab-c2.local.,local,lab-c2,71,57,0.11267605633802817,4.6566024931899666,2,16,7,2,0.26666666666666666,0.3142857142857143,malicious
zrj2rwuvcoru2penrqsdzzjkkotv3m7wh3fjhw7eri2fddxqjz.qh7a.t.lab-c2.local.,local,lab-c2,71,57,0.1267605633802817,4.684771507274473,1,15,10,2,0.24444444444444444,0.3142857142857143,malicious
ts33shjo4rzjvu6z3skxaabpsiwhaejjbzkd7kxgtb34fbxjp6.it4q.t.lab-c2.local.,local,lab-c2,71,57,0.15492957746478872,4.653789381355884,2,19,6,2,0.2558139534883721,0.2571428571428571,malicious
xlfltxanrqycycpcbnb4fdl5tph7bl7co6cibao5sfyftlzvwg.cs2a.t.lab-c2.local.,local,lab-c2,71,57,0.11267605633802817,4.426666888129509,1,19,12,1,0.1875,0.22857142857142856,malicious
i75e2phmmosrjues3lfzeuq4ouivrvo7fh2dlx52slto3xqxax.wjgq.t.lab-c2.local.,local,lab-c2,71,57,0.15492957746478872,4.7060359439551345,2,11,4,2,0.42105263157894735,0.3,malicious
c5gte6sgu7plzarrb2onemxjagjwv7lycu227f37c6n7ohjfmu.5oza.t.lab-c2.local.,local,lab-c2,71,57,0.19718309859154928,4.624213811354336,3,11,4,2,0.3783783783783784,0.37142857142857144,malicious
ycusgdi5tpc35lawduogczy2ehus4cq6t24aq4rcxfl2tpxmq7.tjmq.t.lab-c2.local.,local,lab-c2,71,57,0.16901408450704225,4.656927670461856,2,10,5,1,0.2619047619047619,0.2857142857142857,malicious
e3b4qsbndeluqbokr2xgliegepwfnxacsovfh6zce2mesybaat.ehgq.t.lab-c2.local.,local,lab-c2,71,57,0.08450704225352113,4.630529036927671,1,19,5,2,0.40476190476190477,0.4142857142857143,malicious
adho4nvxvkizqwbay6yzk76satdbqoxyoqpcirrqntxvxdctrj.7voq.t.lab-c2.local.,local,lab-c2,71,57,0.08450704225352113,4.541113325017857,2,27,13,2,0.2553191489361702,0.32857142857142857,malicious
fkmz4d3rxc4pmflonxojobljhiqsbxciq6tpdzq3k5iuf465fd.sitq.t.lab-c2.local.,local,lab-c2,71,57,0.14084507042253522,4.642793338382273,3,22,5,1,0.25,0.2857142857142857,malicious
b4pqjhk45dtwp5d7sdvmji3tlzwojskot4if44mxvxd76wk7jb.hcnq.t.lab-c2.local.,local,lab-c2,71,57,0.18309859154929578,4.688499148210957,2,10,5,2,0.15555555555555556,0.2,malicious
b7cb5tgiqmpqsnigz3u3zstjru5bs43gi3b7cf35ffwiiculao.py2q.t.lab-c2.local.,local,lab-c2,71,57,0.18309859154929578,4.542883705568178,2,12,6,2,0.3333333333333333,0.3142857142857143,malicious
wy5fkfhybtin4sk47cd7irt5jqz42zrmdw2debqesbxs4wmi3s.zypa.t.lab-c2.local.,local,lab-c2,71,57,0.16901408450704225,4.7531483097008564,2,9,7,1,0.20454545454545456,0.2571428571428571,malicious
5ra5m37dmrx5ejqulkkrbbr52qr3hwtzaqea56sem5vgygkp65.pdha.t.lab-c2.local.,local,lab-c2,71,57,0.19718309859154928,4.626437571357906,2,11,7,2,0.275,0.2857142857142857,malicious
chjlpegbwpn3linsiwjaaub7vl73kecrzawauqm4toaattuwjs.sxiq.t.lab-c2.local.,local,lab-c2,71,57,0.08450704225352113,4.559692852045794,2,11,5,2,0.43902439024390244,0.37142857142857144,malicious
5bq7igjgg56et4ympr5jerb7hpkczq2sn4xdlpfq66b2xf4yjk.bv4a.t.lab-c2.local.,local,lab-c2,71,57,0.2112676056338028,4.769278549527995,2,6,6,2,0.16279069767441862,0.2,malicious
bwbxluphrlmcwgywnehnokfjvkuapionvgqeeggz53to7c7r7h.4ohq.t.lab-c2.local.,local,lab-c2,71,57,0.09859154929577464,4.722166183782269,2,40,11,2,0.3181818181818182,0.3142857142857143,malicious
qcqjn5sk5wuyeb6q2lmrf6el5vtoiqsnrarstqq6opzodys3qw.f74q.t.lab-c2.local.,local,lab-c2,71,57,0.15492957746478872,4.6603301341264505,2,14,5,2,0.2558139534883721,0.2857142857142857,malicious
mgibkteym4l4hjnlcxxsraxep6wndf2fzivjtk3mr7tycjtwxh.wwjq.t.lab-c2.local.,local,lab-c2,71,57,0.09859154929577464,4.764695057143591,1,13,9,2,0.16,0.22857142857142856,malicious
ilt4ufwksrwbywtnbn7ondneh4wxysfm4thlbdmohfk3syc2dp.sxya.t.lab-c2.local.,local,lab-c2,71,57,0.09859154929577464,4.565190873532599,1,14,13,1,0.1836734693877551,0.24285714285714285,malicious
4kno225tunenlhdamkft7ocd56og2bseoobe6jqqoebcpd2wdj.2ayq.t.lab-c2.local.,local,lab-c2,71,57,0.16901408450704225,4.501358916129226,3,13,4,2,0.43243243243243246,0.37142857142857144,malicious
rmqabahxsl24vrzyisegncfsqa5j2cxbn4r7yqtfpitp37gaqz.koka.t.lab-c2.local.,local,lab-c2,71,57,0.1267605633802817,4.6985420147207755,2,14,6,1,0.2727272727272727,0.34285714285714286,malicious
dm5tm6nyndsaavzp7m7qx22bkkhiegdgkxd5jmyf5avfz2hui7.ebmq.t.lab-c2.local.,local,lab-c2,71,57,0.15492957746478872,4.7327984021226,2,12,6,2,0.2558139534883721,0.2,malicious
4xu65pyqywccbm2ctcezfqeluefixcxu5c5abxlgo3ky2jiyiu.p54q.t.lab-c2.local.,local,lab-c2,71,57,0.15492957746478872,4.4913160496194084,2,17,9,2,0.38461538461538464,0.37142857142857144,malicious
mwzj5ddqj7xicymrj6yojxixknlzmqx2kdg2qda4d6osfoezvu.zixa.t.lab-c2.local.,local,lab-c2,71,57,0.11267605633802817,4.676460373953585,1,13,8,2,0.29545454545454547,0.34285714285714286,malicious
ka7wt6nvuuqbta4uijjv7giomf6acdagtct2nesnzyrezb7ysr.u5oa.t.lab-c2.local.,local,lab-c2,71,57,0.1267605633802817,4.675871022123072,1,10,5,2,0.47368421052631576,0.34285714285714286,malicious
feb5dsxoj5igzxk5pxaxcv4j4qdze46i6nhmiupwhay4raootm.2zsa.t.lab-c2.local.,local,lab-c2,71,57,0.15492957746478872,4.78504496472185,2,10,4,2,0.42105263157894735,0.34285714285714286,malicious
bunwlikvtknvqoxmbubld3vmnqu5wly6fqtewlxwypghg3pw4f.gmua.t.lab-c2.local.,local,lab-c2,71,57,0.08450704225352113,4.626437571357906,1,21,9,1,0.22916666666666666,0.2857142857142857,malicious
5h4nvagq6rairteeunr74dybylt7vciddn4znbh3mv53m7x5r4.2ewq.t.lab-c2.local.,local,lab-c2,71,57,0.2112676056338028,4.689905704127998,2,10,6,2,0.28205128205128205,0.22857142857142856,malicious
uphwyezfxioowkqngsduaov4ylrhuvz2nzmlffv2mlo4bcamo2.h4xq.t.lab-c2.local.,local,lab-c2,71,57,0.09859154929577464,4.619207816682168,1,23,7,2,0.3488372093023256,0.3,malicious
whadxact4bafztga7lzuidaivxyw2qkou5petjtxk26slxrs3d.fnzq.t.lab-c2.local.,local,lab-c2,71,57,0.11267605633802817,4.7483392901192225,2,11,5,1,0.32558139534883723,0.3142857142857143,malicious
43dglqzuh2vexjnevw7cu7jla4y55vmorfq26k6rclsxswvwao.owda.t.lab-c2.local.,local,lab-c2,71,57,0.16901408450704225,4.748564817316456,2,11,9,2,0.325,0.3142857142857143,malicious
qdkckre74q5fjwj24fhagco35polhsncxunigenx35sxa6mbjg.ehcq.t.lab-c2.local.,local,lab-c2,71,57,0.15492957746478872,4.742516091360528,2,15,6,1,0.2857142857142857,0.34285714285714286,malicious
ty3xhngirunqhjfpu3a6ttfzvnjd3jeyd4sys5hvqcb2sqo7rg.6vwa.t.lab-c2.local.,local,lab-c2,71,57,0.14084507042253522,4.837655351954378,1,14,8,2,0.2222222222222222,0.2571428571428571,malicious
2zz24i2ama5qttyw3s5pzgmkx73gdnkafrccdzzu2shkmomxom.kbyq.t.lab-c2.local.,local,lab-c2,71,57,0.15492957746478872,4.652382825438845,2,13,7,2,0.22727272727272727,0.2571428571428571,malicious
7mwijxmd5qglne4o5q3cuji7bpib2azphiwogaaeccyykytwn5.6yyq.t.lab-c2.local.,local,lab-c2,71,57,0.14084507042253522,4.681958395440391,1,20,9,2,0.375,0.34285714285714286,malicious
d4biyforjmyf6ywlc5eq72vzhtsy2sxnkgtd5jhrcwlifqimzf.giaa.t.lab-c2.local.,local,lab-c2,71,57,0.11267605633802817,4.759197035656787,2,13,7,2,0.2391304347826087,0.2571428571428571,malicious
gk54l7qeoxk4az7kfyaf5uoqi7yvj456szqxbvitkqc6pmaln5.a2wq.t.lab-c2.local.,local,lab-c2,71,57,0.19718309859154928,4.665828155613255,3,11,6,1,0.34210526315789475,0.3142857142857143,malicious
5jpezxqwwul3jv7e73ytt7ciadhhfcssdftj3upm5klujrm6pa.z56q.t.lab-c2.local.,local,lab-c2,71,57,0.16901408450704225,4.755469394720301,2,14,11,2,0.2619047619047619,0.2857142857142857,malicious
tn24qa4hhofg5duoqxs2fea6pcd75lvjur6mrhisludv5tmxnu.w6ha.t.lab-c2.local.,local,lab-c2,71,57,0.16901408450704225,4.711533965441939,2,9,4,2,0.358974358974359,0.34285714285714286,malicious
qwjy7vg7f5qqgtp2csg5uaoc6h5oles654r7aewiozoflasq7d.zy6q.t.lab-c2.local.,local,lab-c2,71,57,0.19718309859154928,4.59604479726983,3,12,5,2,0.3783783783783784,0.2857142857142857,malicious
iqwssje26f5fla4wcnzq3t5v4h7otysdxc5v2rhkeennfdkyvz.be7q.t.lab-c2.local.,local,lab-c2,71,57,0.16901408450704225,4.763780528041188,2,13,8,2,0.23255813953488372,0.24285714285714285,malicious
ccqwmohmwttfo2cg6mgxkkzw2mrepwg5pd6s3abj5ohzyu7dxd.lwjq.t.lab-c2.local.,local,lab-c2,71,57,0.1267605633802817,4.704629388038092,1,13,7,2,0.19148936170212766,0.2571428571428571,malicious
w5zt2fzc7zvrey7r56foz3wlyvpqc6yqb7evt4mpuszmb4qpc4.l4za.t.lab-c2.local.,local,lab-c2,71,57,0.19718309859154928,4.538792239998413,2,7,7,1,0.18604651162790697,0.22857142857142856,malicious
x7qqxps4hlzndxgloag5fejcgmfqq5qsz5xjoufoama7i62b46.u6fa.t.lab-c2.local.,local,lab-c2,71,57,0.16901408450704225,4.581321113359735,2,11,8,2,0.358974358974359,0.2857142857142857,malicious
hlh2kjgmsgcxo2mxr2jdnxo3nfmcdgcbi72hrra5nhllwfxvt7.eq2q.t.lab-c2.local.,local,lab-c2,71,57,0.14084507042253522,4.561463232596115,2,9,9,2,0.1702127659574468,0.22857142857142856,malicious
kufsowwgr6uzyzzyv4xbc57ejm3pryoizk5fy4cbq3b6dur5k3.oasa.t.lab-c2.local.,local,lab-c2,71,57,0.16901408450704225,4.767508168977673,2,9,6,2,0.325,0.3142857142857143,malicious
4rgo5cuaggge35znkhgduypl7pgoripy3fggp2rdrigfivinol.nf3q.t.lab-c2.local.,local,lab-c2,71,57,0.1267605633802817,4.494492986086768,2,12,6,3,0.3333333333333333,0.37142857142857144,malicious
xljqfgairlxvlzwekmnqu7vbwnh3wb5k7wmrvyz3dhzrl7yzo3.4pxq.t.lab-c2.local.,local,lab-c2,71,57,0.1267605633802817,4.751152401953304,1,21,7,1,0.16666666666666666,0.2,malicious
bwx3gljluidgpn46l3vtwugr5pxejmxqcwxc37ya4qk2uirood.hdka.t.lab-c2.local.,local,lab-c2,71,57,0.14084507042253522,4.74624373229701,2,11,8,2,0.30952380952380953,0.2857142857142857,malicious
3s4o4lxi4bmpptfhv6xzmqtqulrz4vqiobeax5gvpym4g4nugd.oyiq.t.lab-c2.local.,local,lab-c2,71,57,0.14084507042253522,4.663507070593813,1,10,8,2,0.30952380952380953,0.3142857142857143,malicious
bqbpwzcj6wwz6n7yjxc3qazuwdszihqai5msb4ai4a3g2c4bts.gacq.t.lab-c2.local.,local,lab-c2,71,57,0.15492957746478872,4.552562747444714,1,13,8,2,0.2857142857142857,0.2571428571428571,malicious
k3qz3hpeft2yww2yylad52c7v6ivojillrrrecapnd3hzepqsm.iaua.t.lab-c2.local.,local,lab-c2,71,57,0.14084507042253522,4.696810281531842,2,16,5,3,0.375,0.34285714285714286,malicious
veyzdwkjj2klf5x4l7odsbiamr6xkygc3hmcqvktai3stisz2q.qjyq.t.lab-c2.local.,local,lab-c2,71,57,0.1267605633802817,4.744837176379971,1,9,7,2,0.21739130434782608,0.22857142857142856,malicious
b6qc7kpsskz4ojryzi4e4vg3daiqhpgjbcjavjhf4rv5nlillm.sawa.t.lab-c2.local.,local,lab-c2,71,57,0.1267605633802817,4.718074718212504,1,16,8,2,0.2727272727272727,0.2857142857142857,malicious
6x46z2lukxa6b7uqr3fpxc3tklnzbxbpcyvzppexyvwe6ktfbm.e7gq.t.lab-c2.local.,local,lab-c2,71,57,0.15492957746478872,4.5974513531868695,2,21,15,2,0.2,0.2571428571428571,malicious
7n3ogbvrtaqab2drdul42wgxfe43nqemaexda3vt6uvrtjolto.hfqa.t.lab-c2.local.,local,lab-c2,71,57,0.14084507042253522,4.5367963322508595,2,10,5,1,0.41025641025641024,0.42857142857142855,malicious
g2ev6vmmrqklvfxbkci365vq7f4cvnfqdbqy5balwugmb7wfk3.lbaq.t.lab-c2.local.,local,lab-c2,71,57,0.15492957746478872,4.553152099275227,3,14,13,2,0.17391304347826086,0.22857142857142856,malicious
kt3oct65bwubr7udemv3rql2feaa2lmng2ouxcjaudw5n6r2ek.havq.t.lab-c2.local.,local,lab-c2,71,57,0.16901408450704225,4.598857909103911,2,9,4,2,0.43243243243243246,0.34285714285714286,malicious
7h2pixettk2tfmycvqqlzif4amqatirv7igen35wwitdrwrbeg.vpba.t.lab-c2.local.,local,lab-c2,71,57,0.11267605633802817,4.651468296336441,2,12,10,2,0.32558139534883723,0.4,malicious
ibsteafo7pjq4wfxzomdx36uob2hkw3f46krrhejheq4ievpaw.n6zq.t.lab-c2.local.,local,lab-c2,71,57,0.15492957746478872,4.802581760466026,2,9,4,2,0.38461538461538464,0.32857142857142857,malicious
im75p555rljemem6mnscsjurctg54m7qdzvxya4abzowpdxcl3.ctda.t.lab-c2.local.,local,lab-c2,71,57,0.16901408450704225,4.66991962118302,3,11,6,3,0.2619047619047619,0.2714285714285714,malicious
wnso4jyvskb42zc4lqhu3fcjy7b4qqkmu4exb53omt5dfl2otl.kz7q.t.lab-c2.local.,local,lab-c2,71,57,0.19718309859154928,4.642793338382273,2,6,6,2,0.21428571428571427,0.22857142857142856,malicious
n7q5khqwjp3skqjxzfu2ui7l2s6vp4fhr2zferfmeym23a6zqo.gi4a.t.lab-c2.local.,local,lab-c2,71,57,0.19718309859154928,4.854336296250638,2,9,7,1,0.3076923076923077,0.2571428571428571,malicious
5zucliz5xfh6ruvwcwujtevomfbtqm4pk3hd3yzcxd37n7ki6j.767q.t.lab-c2.local.,local,lab-c2,71,57,0.19718309859154928,4.8399764369738225,3,18,6,1,0.24390243902439024,0.2857142857142857,malicious
l75lqrc63v34potd5kyjblcep5kmw5dgs23ologm7vclrrpr43.xxha.t.lab-c2.local.,local,lab-c2,71,57,0.2112676056338028,4.590182951149744,2,8,7,2,0.19047619047619047,0.22857142857142856,malicious
7xnukzdc525jrruamh3m4edogxtuoiaufvlusxqfrgzoqauskx.4szq.t.lab-c2.local.,local,lab-c2,71,57,0.11267605633802817,4.677866929870627,3,29,7,2,0.425,0.3142857142857143,malicious
3lwd2a3u335umir5l3dlpfx4dzcc4yq753iesdp7vl2ehjulsu.tyxa.t.lab-c2.local.,local,lab-c2,71,57,0.22535211267605634,4.591589507066784,3,7,5,2,0.3611111111111111,0.2857142857142857,malicious
ooiwsofiyv2tsgxw5cxoobahrcs27oy7p3yipus35mvcj3q6cr.kala.t.lab-c2.local.,local,lab-c2,71,57,0.15492957746478872,4.580731761529221,2,10,5,2,0.42105263157894735,0.35714285714285715,malicious
2d4kqr554uww5y7hqhghkqse3cxkny5np4gby7zrut3stxvf57.zt2a.t.lab-c2.local.,local,lab-c2,71,57,0.22535211267605634,4.758646331187663,3,9,8,2,0.16666666666666666,0.2,malicious
naydc5yadrd6sd5f2mf6zq5bwnn5aj6qodxiseag5xxv4u5gqs.mpcq.t.lab-c2.local.,local,lab-c2,71,57,0.16901408450704225,4.628433479105458,1,9,4,2,0.2619047619047619,0.2857142857142857,malicious
a2ne2oxxsky4uh6e5m34gzmhz2qlcft67yvoqcbsd4zgbh2ylg.x47q.t.lab-c2.local.,local,lab-c2,71,57,0.2112676056338028,4.662100514676771,2,8,5,2,0.21951219512195122,0.21428571428571427,malicious
2psnzkfog3udyjjle2r3droqoe5lhhjq4sczvgzmabev3wtzwc.f3vq.t.lab-c2.local.,local,lab-c2,71,57,0.1267605633802817,4.716668162295466,1,11,7,2,0.24444444444444444,0.2857142857142857,malicious
7f2qxarpmonx7spvd3bydtri2tndgyijdebx2hzhmumvvjoy6p.qq6a.t.lab-c2.local.,local,lab-c2,71,57,0.1267605633802817,4.753148309700858,1,11,5,2,0.24444444444444444,0.3142857142857143,malicious
gnjxdqcdeestl6xy6y37xmh3e4spgkplw2bajiq3ygnuuqh7e5.vtiq.t.lab-c2.local.,local,lab-c2,71,57,0.15492957746478872,4.790542986208655,2,13,8,2,0.2857142857142857,0.2857142857142857,malicious
u4gomyz62xs2fsvyplo4ypqr3ksr3caoivs27s35iynngpabps.lfna.t.lab-c2.local.,local,lab-c2,71,57,0.16901408450704225,4.591953331700065,2,10,6,2,0.2926829268292683,0.2714285714285714,malicious
qleetklghkjnjodzvboweecqxndmu6illriubeiszqwo7ificf.v43q.t.lab-c2.local.,local,lab-c2,71,57,0.07042253521126761,4.667559888802186,2,29,9,2,0.42857142857142855,0.34285714285714286,malicious
iucjd3vlc6j3qyex7q3jouttrr7vxtrpb55m2agpemceak3p7e.3qua.t.lab-c2.local.,local,lab-c2,71,57,0.18309859154929578,4.558650120762032,2,9,6,2,0.40540540540540543,0.3,malicious
o2ejdjlum4ezb5efpe3rektnpxshwoyuzsnpzrjpefykmy5mym.tyla.t.lab-c2.local.,local,lab-c2,71,57,0.08450704225352113,4.598857909103911,1,27,8,1,0.3111111111111111,0.35714285714285715,malicious
til2drlbkrhtab7uqowltsmuunks4oy7eufsqhuwcfnnobwglf.6w5a.t.lab-c2.local.,local,lab-c2,71,57,0.09859154929577464,4.545658170040868,1,18,8,2,0.3488372093023256,0.37142857142857144,malicious
aarwx54pozsu4t4lvlbw673gjsjhff3t5rh6f4awnpidgyxdlb.puia.t.lab-c2.local.,local,lab-c2,71,57,0.16901408450704225,4.707442499872174,3,12,7,2,0.2926829268292683,0.24285714285714285,malicious
wi4hqmqjs26wf6kfsbwz2l7wozybihhbukikmwzdsgzgcoksgq.tfzq.t.lab-c2.local.,local,lab-c2,71,57,0.09859154929577464,4.514350866850392,2,27,10,2,0.1836734693877551,0.2571428571428571,malicious
3jij2sxkq2pntd6xshbvlhdelhweq2nin47uz6cuybb57zxr5r.hyoa.t.lab-c2.local.,local,lab-c2,71,57,0.16901408450704225,4.7942706271451385,2,14,8,2,0.2619047619047619,0.2857142857142857,malicious
5wnjmpwatm7nlnhr3nbenfdtja4zhykf4buegbegykw5nkftr4.rifa.t.lab-c2.local.,local,lab-c2,71,57,0.11267605633802817,4.621528901701613,1,10,6,1,0.2391304347826087,0.2857142857142857,malicious
fanpoax74tbje4rbb6ycyho4plbaw6stjxtnvbczgfe2dnoinf.3woa.t.lab-c2.local.,local,lab-c2,71,57,0.1267605633802817,4.575823091872929,2,13,12,2,0.3333333333333333,0.3142857142857143,malicious
5uiclom4hgiq3uqhets3zx23dmrmohjuxpoxmvo3mtovxb5utb.em3q.t.lab-c2.local.,local,lab-c2,71,57,0.14084507042253522,4.4982206270232545,2,15,4,1,0.41025641025641024,0.4142857142857143,malicious
